host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,,host_listings_count,host_total_listings_count,host_has_profile_pic,,host_identity_verified,,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,,NumberOfVerfication,govermentIdentification,,numberofamentities
74015159,70,5,1,365,1630,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,90,0,f,1,1,no,0,14
194778878,70,3,1,0,884,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,4,yes,1,39
79496760,70,16,1,208,1601,t,0,1,1,t,0,f,1,2,1,1,1,1,0,0,0,13,t,0,2,no,0,29
182091751,70,28,13,324,953,f,1,12,12,t,0,f,1,2,1,1,1,1,12,38,49,28,t,0,4,yes,1,35
182091751,70,11,13,324,953,f,1,12,12,t,0,f,1,2,2,1,1,1.333333333,12,38,49,11,t,0,4,yes,1,29
284578318,70,4,2,1,458,t,0,3,3,t,0,f,1,2,1,1,1,1,1,1,1,4,f,1,2,no,0,14
131323380,70,3,1,55,1269,f,1,0,0,t,0,f,1,2,15,1,1,5.666666667,0,25,55,3,t,0,1,no,0,16
112554728,73,8,1,328,1389,t,0,1,1,t,0,t,0,1,1,2,0,1,0,24,53,4,f,1,9,yes,1,37
16686184,74,124,3,349,2344,t,0,3,3,t,0,t,0,2,1,1,1,1,14,44,74,46,f,1,9,yes,1,35
795905,75,47,3,0,3413,f,1,4,4,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,6,no,0,25
3219237,75,0,1,0,3014,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,4,no,0,20
31685631,75,28,1,0,2030,t,0,1,1,t,0,t,0,2,1,1,1,1,0,0,0,8,t,0,8,yes,1,16
287965696,75,3,1,0,447,f,1,0,0,t,0,f,1,2,1,1,1,1,0,0,0,3,t,0,2,no,0,30
16686184,78,132,3,353,2344,t,0,3,3,t,0,t,0,2,1,1,1,1,18,48,78,43,f,1,9,yes,1,30
57675417,79,262,1,13,1739,t,0,3,3,t,0,t,0,6,1,1,3,1.666666667,0,0,13,71,t,0,5,no,0,14
30509110,80,0,1,0,2048,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,3,no,0,9
110808448,80,16,1,0,1400,t,0,5,5,t,0,f,1,2,1,1,1,1,0,0,0,1,t,0,6,yes,1,14
213215619,80,0,2,365,800,f,1,1,1,t,0,f,1,1,1,1,0,0.666666667,30,60,90,0,t,0,2,no,0,16
132731493,81,1,1,0,1259,f,1,1,1,t,0,f,1,4,1,1,2,1.333333333,0,0,0,0,t,0,2,no,0,14
20695681,85,0,1,0,2265,f,1,1,1,t,0,t,0,2,2,1,1,1.333333333,0,0,0,0,f,1,5,no,0,15
27447486,85,12,2,0,2101,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,yes,1,18
211571574,85,1,1,0,809,f,1,0,0,t,0,f,1,1,1,1,1,1,0,0,0,0,t,0,2,no,0,8
34404343,88,1,2,0,1994,f,1,2,2,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,7,yes,1,16
10739989,89,92,4,78,2516,t,0,7,7,t,0,f,1,4,1,1,1,1,18,48,78,5,f,1,4,no,0,46
147055219,89,8,1,83,1177,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,4,f,1,4,no,0,38
7324087,95,1,1,0,2684,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,no,0,20
93692617,95,32,2,90,1527,f,1,2,2,t,0,t,0,6,1,2,3,2,30,60,90,0,f,1,6,yes,1,31
265712859,950,0,1,365,527,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,90,0,t,0,1,no,0,11
213215619,99,3,2,365,800,f,1,1,1,t,0,f,1,1,1,1,1,1,30,60,90,0,f,1,2,no,0,16
234124997,1000,3,1,179,677,f,1,1,1,t,0,t,0,2,1,1,1,1,30,60,90,3,t,0,5,yes,1,45
69437124,125,7,1,55,1657,f,1,1,1,t,0,f,1,2,1,1,1,1,0,26,55,0,f,1,2,no,0,25
16263522,145,5,1,179,2353,f,1,1,1,t,0,t,0,1,1,1,1,1,30,60,90,0,f,1,6,no,0,25
281102542,153,1,4,111,468,f,1,4,4,t,0,t,0,3,1,1,1,1,25,51,75,1,t,0,3,no,0,16
281102542,153,0,4,53,468,f,1,4,4,t,0,t,0,4,1,1,2,1.333333333,21,43,53,0,t,0,3,no,0,16
281102542,153,0,4,21,468,f,1,4,4,t,0,t,0,2,1,1,0,0.666666667,16,16,19,0,t,0,3,no,0,21
281102542,153,0,4,17,468,f,1,4,4,t,0,t,0,4,1,1,0,0.666666667,8,12,15,0,t,0,3,no,0,17
11881600,27,3,3,238,2473,f,1,6,6,t,0,f,1,1,1,1,1,1,0,0,0,2,t,0,4,no,0,16
11881600,30,2,3,0,2473,f,1,6,6,t,0,f,1,1,1,1,1,1,0,0,0,0,t,0,4,no,0,29
129163821,300,0,1,0,1284,f,1,1,1,t,0,t,0,1,1,1,1,1,0,0,0,0,f,1,3,no,0,31
11881600,42,0,3,365,2473,f,1,6,6,t,0,f,1,1,1,0,1,0.666666667,30,60,90,0,t,0,4,no,0,19
204593780,50,1,1,0,841,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,t,0,2,no,0,17
44889540,59,0,1,0,1875,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,8,yes,1,14
231836530,59,1,1,24,690,f,1,1,1,t,0,f,1,2,15,1,1,5.666666667,0,0,24,1,t,0,4,yes,1,43
303273093,60,13,1,29,388,t,0,0,0,t,0,f,1,2,1,1,1,1,15,15,29,13,t,0,1,no,0,24
428969,66,29,1,179,3536,t,0,1,1,t,0,t,0,2,1,1,1,1,30,60,90,5,f,1,5,no,0,30
189246006,70,11,1,21,913,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,21,2,f,1,2,no,0,31
43138473,75,44,1,0,1897,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,3,no,0,19
5640335,75,4,4,0,2786,t,0,3,3,t,0,t,0,2,15,1,1,5.666666667,0,0,0,2,t,0,5,no,0,26
5640335,80,0,4,329,2786,t,0,3,3,t,0,t,0,1,15,1,1,5.666666667,0,24,54,0,t,0,5,no,0,38
41108807,83,11,1,7,1919,t,0,1,1,t,0,t,0,1,1,1,2,1.333333333,7,7,7,3,f,1,4,no,0,42
80572986,95,3,2,89,1596,f,1,3,3,t,0,f,1,2,1,1,,1,29,59,89,3,f,1,3,no,0,20
22422296,100,21,3,365,2221,f,1,3,3,t,0,t,0,4,1,2,2,1.666666667,30,60,90,2,f,1,6,yes,1,31
130952117,100,9,1,176,1272,f,1,1,1,t,0,f,1,2,1,1,1,1,27,57,87,0,t,0,4,no,0,31
195805676,100,27,1,89,879,t,0,1,1,t,0,f,1,2,15,1,2,6,30,60,89,0,f,1,7,yes,1,25
170993663,109,3,5,0,1014,t,0,4,4,t,0,f,1,5,1,2,3,2,0,0,0,0,t,0,5,yes,1,38
6872996,110,12,1,333,2708,f,1,1,1,t,0,t,0,1,1,1,1,1,3,28,58,0,f,1,4,no,0,38
84814383,150,0,2,0,1574,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,6,yes,1,14
34927885,159,4,1,0,1987,f,1,1,1,t,0,t,0,3,1,1,1,1,0,0,0,0,f,1,4,no,0,24
21223281,200,0,1,0,2252,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,2,no,0,19
125752097,29,0,1,0,1307,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,9,yes,1,21
345195781,35,1,1,89,192,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,89,1,t,0,2,no,0,15
13736739,38,12,1,0,2416,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,4,no,0,21
43134009,40,15,1,0,1897,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,3,no,0,25
25502356,40,32,2,205,2139,t,0,2,2,t,0,t,0,1,1,1,1,1,5,18,48,3,f,1,6,no,0,35
74677226,44,117,4,0,1626,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,0,53,t,0,7,no,0,41
3601790,45,23,1,364,2975,f,1,1,1,t,0,t,0,2,1,1,1,1,29,59,89,2,f,1,6,no,0,42
21289275,45,1,1,234,2250,f,1,2,2,t,0,t,0,1,1,1,1,1,0,25,55,1,t,0,7,yes,1,22
40292224,48,25,1,0,1927,f,1,3,3,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,5,no,0,29
22422296,50,8,3,365,2221,f,1,3,3,t,0,t,0,2,1,1,1,1,30,60,90,1,f,1,6,yes,1,28
25502356,50,8,2,188,2139,t,0,2,2,t,0,t,0,1,1,1,1,1,30,60,90,1,f,1,6,no,0,31
74677226,50,113,4,0,1626,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,0,64,t,0,7,no,0,41
58932171,50,2,1,0,1730,f,1,0,0,t,0,t,0,2,15,1,1,5.666666667,0,0,0,2,f,1,7,no,0,14
22422296,55,32,3,362,2221,f,1,3,3,t,0,t,0,2,1,1,1,1,27,57,87,1,f,1,6,yes,1,33
74677226,57,14,4,0,1626,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,7,no,0,24
63592091,58,10,1,0,1697,f,1,1,1,t,0,t,0,1,1,1,0,0.666666667,0,0,0,1,f,1,4,no,0,21
12575162,60,89,2,0,2450,f,1,2,2,t,0,t,0,3,1,1,1,1,0,0,0,0,f,1,4,no,0,24
3003170,60,33,1,144,3035,t,0,1,1,t,0,t,0,2,1,1,1,1,0,25,55,8,f,1,7,yes,1,33
55339548,60,11,1,0,1757,f,1,1,1,t,0,f,1,4,1,1,1,1,0,0,0,1,t,0,2,no,0,21
6279765,62,8,1,88,2744,f,1,1,1,t,0,t,0,2,1,1,2,1.333333333,29,59,88,1,f,1,6,no,0,23
154599564,65,4,1,0,1123,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,7,yes,1,16
201505085,65,5,1,0,853,f,1,1,1,t,0,f,1,2,1,0,1,0.666666667,0,0,0,0,t,0,4,yes,1,21
300881709,68,0,1,0,399,f,1,1,1,f,1,f,1,2,1,,1,1,0,0,0,0,t,0,4,yes,1,17
170993663,69,4,5,0,1014,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,5,yes,1,38
170993663,69,3,5,0,1014,t,0,4,4,t,0,f,1,3,1,1,2,1.333333333,0,0,0,0,t,0,5,yes,1,38
171765527,69,29,1,0,1009,t,0,1,1,t,0,f,1,2,1,1,1,1,0,0,0,29,t,0,2,no,0,12
57531575,70,120,1,44,1740,t,0,1,1,t,0,f,1,5,1,1,3,1.666666667,8,38,44,22,t,0,3,no,0,41
44468538,75,7,1,173,1881,f,1,1,1,t,0,t,0,2,1,1,1,1,24,54,84,0,f,1,9,yes,1,18
81584569,75,12,1,0,1590,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,3,t,0,9,yes,1,25
22810288,80,0,1,0,2212,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,3,no,0,3
160134441,85,24,1,0,1080,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,7,yes,1,49
155936729,90,1,1,54,1114,f,1,0,0,t,0,f,1,2,1,1,1,1,0,25,54,1,t,0,1,no,0,19
170993663,95,16,5,0,1014,t,0,4,4,t,0,f,1,3,1,1,2,1.333333333,0,0,0,0,t,0,5,yes,1,37
243441276,100,3,4,0,633,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,0,1,t,0,5,yes,1,18
80049042,41,23,1,365,1598,t,0,1,1,t,0,f,1,2,1,1,1,1,30,60,90,5,f,1,7,yes,1,22
243441276,45,3,4,0,633,t,0,4,4,t,0,f,1,3,1,1,2,1.333333333,0,0,0,1,t,0,5,yes,1,26
77762636,50,0,1,0,1610,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,3,no,0,14
191642871,55,0,4,118,899,f,1,4,4,t,0,f,1,2,15,1,2,6,30,35,35,0,t,0,2,no,0,20
37663782,59,389,1,0,1954,t,0,2,2,t,0,t,0,16,35,2,10,15.66666667,0,0,0,38,t,0,4,no,0,47
74519700,65,158,2,176,1627,t,0,2,2,t,0,t,0,2,1,1,1,1,0,0,0,15,t,0,7,yes,1,23
74519700,65,117,2,177,1627,t,0,2,2,t,0,t,0,2,1,1,1,1,0,0,0,7,t,0,7,yes,1,22
191642871,70,0,4,179,899,f,1,4,4,t,0,f,1,2,1,1,1,1,30,60,90,0,t,0,2,no,0,20
138830091,75,2,1,365,1223,f,1,2,2,t,0,f,1,2,1,1,1,1,30,60,90,0,t,0,6,yes,1,22
6116136,189,14,5,358,2754,t,0,7,7,t,0,f,1,4,25,1,1,9,24,54,84,1,f,1,8,yes,1,53
114423280,29,32,1,0,1378,f,1,2,2,t,0,t,0,2,15,1,1,5.666666667,0,0,0,3,t,0,6,yes,1,28
34959478,33,365,8,359,1986,f,1,20,20,t,0,f,1,2,15,1,1,5.666666667,24,54,84,57,t,0,8,yes,1,41
34959478,33,320,8,364,1986,f,1,20,20,t,0,f,1,2,15,1,1,5.666666667,29,59,89,61,t,0,8,yes,1,41
34959478,35,294,8,362,1986,f,1,20,20,t,0,f,1,2,15,1,1,5.666666667,27,57,87,48,t,0,8,yes,1,41
6116136,38,81,5,83,2754,t,0,7,7,t,0,f,1,4,15,1,1,5.666666667,24,54,83,22,t,0,8,yes,1,51
34959478,40,338,8,364,1986,f,1,20,20,t,0,f,1,4,15,1,1,5.666666667,29,59,89,49,t,0,8,yes,1,43
67137157,40,122,1,365,1671,f,1,1,1,t,0,f,1,3,1,1,1,1,30,60,90,10,f,1,8,yes,1,25
136408510,40,197,1,83,1237,t,0,1,1,t,0,f,1,2,1,1,1,1,24,54,83,94,f,1,5,yes,1,20
6116136,45,79,5,10,2754,t,0,7,7,t,0,f,1,4,15,1,1,5.666666667,6,6,10,15,t,0,8,yes,1,53
140287597,50,13,2,329,1216,f,1,1,1,t,0,f,1,2,1,1,1,1,0,25,55,0,f,1,4,yes,1,22
140287597,50,0,2,359,1216,f,1,1,1,t,0,f,1,2,15,1,0,5.333333333,25,55,85,0,f,1,4,yes,1,30
31560175,52,43,2,0,2031,t,0,2,2,t,0,t,0,3,1,0,3,1.333333333,0,0,0,27,t,0,8,no,0,18
6116136,59,71,5,78,2754,t,0,7,7,t,0,f,1,4,15,1,1,5.666666667,19,49,78,25,t,0,8,yes,1,53
1152915,70,37,1,365,3346,f,1,0,0,t,0,f,1,2,1,1,1,1,30,60,90,3,f,1,4,no,0,41
23900837,70,9,1,237,2184,t,0,2,2,t,0,f,1,1,1,1,1,1,0,28,58,4,f,1,5,no,0,40
191642871,75,2,4,179,899,f,1,4,4,t,0,f,1,2,15,1,2,6,30,60,90,0,t,0,2,no,0,20
95436811,80,1,1,85,1516,f,1,1,1,t,0,t,0,2,1,1,2,1.333333333,26,56,85,1,t,0,6,no,0,24
37867644,85,0,1,0,1952,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,6,yes,1,16
146202663,85,2,5,106,1183,t,0,3,3,t,0,f,1,2,1,1,1,1,10,40,70,2,f,1,7,yes,1,35
146202663,89,3,5,355,1183,t,0,3,3,t,0,f,1,2,1,1,1,1,20,50,80,3,f,1,7,yes,1,37
31560175,99,26,2,0,2031,t,0,2,2,t,0,t,0,2,1,1,1,1,0,0,0,16,t,0,8,no,0,28
16598364,31,59,2,208,2345,t,0,3,3,t,0,f,1,2,1,2,2,1.666666667,0,0,0,17,t,0,3,no,0,14
82237155,34,114,2,208,1587,t,0,2,2,t,0,f,1,2,1,1,1,1,0,0,0,22,f,1,6,yes,1,50
226665908,35,12,3,160,721,t,0,3,3,t,0,f,1,2,15,1,1,5.666666667,13,40,70,12,f,1,4,yes,1,41
82237155,37,99,2,208,1587,t,0,2,2,t,0,f,1,2,1,1,1,1,0,0,0,14,f,1,6,yes,1,47
226665908,38,0,3,161,721,t,0,3,3,t,0,f,1,2,15,1,1,5.666666667,11,41,71,0,f,1,4,yes,1,41
226665908,38,6,3,119,721,t,0,3,3,t,0,f,1,2,15,1,1,5.666666667,0,15,31,6,f,1,4,yes,1,39
16598364,40,40,2,23,2345,t,0,3,3,t,0,f,1,2,1,1,1,1,0,0,0,10,t,0,3,no,0,8
170480133,45,93,2,0,1017,t,0,2,2,t,0,f,1,2,1,1,1,1,0,0,0,23,t,0,4,yes,1,16
170480133,50,73,2,0,1017,t,0,2,2,t,0,f,1,2,1,1,1,1,0,0,0,27,t,0,4,yes,1,16
141037248,100,10,1,0,1212,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,3,no,0,14
21047879,125,8,2,364,2256,f,1,2,2,t,0,f,1,1,1,1,1,1,29,59,89,0,t,0,4,no,0,17
108595114,140,7,1,0,1415,f,1,1,1,t,0,f,1,2,2,1,1,1.333333333,0,0,0,0,t,0,3,no,0,19
21047879,175,12,2,365,2256,f,1,2,2,t,0,f,1,1,1,1,1,1,30,60,90,0,t,0,4,no,0,15
45578686,200,0,1,364,1866,f,1,1,1,t,0,f,1,2,1,1,1,1,29,59,89,0,t,0,6,no,0,26
57961266,29,0,1,143,1737,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,9,yes,1,28
1464984,30,35,3,118,3266,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,26,t,0,5,no,0,37
17161814,39,26,2,0,2332,f,1,3,3,t,0,t,0,1,1,1,1,1,0,0,0,4,t,0,6,no,0,28
33011550,40,139,1,0,2011,t,0,2,2,t,0,f,1,2,1,1,1,1,0,0,0,59,t,0,5,no,0,30
334629214,40,11,1,30,275,t,0,0,0,t,0,f,1,2,1,1,1,1,0,25,30,11,t,0,6,yes,1,31
113278563,40,3,2,134,1385,f,1,0,0,t,0,f,1,2,1,1,1,1,1,15,45,3,f,1,9,yes,1,16
1464984,42,202,3,0,3266,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,25,t,0,5,no,0,35
55790838,44,0,1,0,1753,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,9
7207028,49,42,1,111,2690,t,0,1,1,t,0,t,0,2,15,1,1,5.666666667,0,0,0,21,f,1,4,no,0,32
17686705,50,11,1,208,2320,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,10
77499123,50,7,1,56,1611,t,0,1,1,t,0,f,1,2,1,1,1,1,0,25,30,7,f,1,7,yes,1,32
64669950,50,9,1,0,1689,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,5,f,1,3,no,0,25
15700865,52,13,1,0,2367,f,1,0,0,t,0,t,0,2,1,1,1,1,0,0,0,13,t,0,5,no,0,25
3131230,55,0,1,0,3023,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,2,no,0,10
18728167,55,11,2,0,2302,f,1,3,3,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,4,no,0,32
21890802,55,67,1,89,2235,t,0,1,1,t,0,t,0,2,1,1,1,1,30,60,89,18,f,1,6,no,0,38
51676655,59,2,1,0,1789,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,t,0,6,yes,1,16
99372173,60,16,1,0,1490,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,no,0,14
192329723,60,14,2,0,896,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,2,no,0,28
21618795,60,29,1,0,2242,t,0,0,0,t,0,t,0,2,1,1,1,1,0,0,0,29,f,1,5,no,0,36
182997248,65,18,1,0,948,t,0,1,1,t,0,f,1,2,15,1,1,5.666666667,0,0,0,6,t,0,2,no,0,13
156579745,65,10,1,54,1109,t,0,1,1,t,0,f,1,2,1,1,1,1,0,24,54,7,f,1,9,yes,1,16
7674611,69,40,2,174,2667,t,0,2,2,t,0,t,0,1,1,1,1,1,12,12,12,5,t,0,6,yes,1,46
245437572,69,16,3,0,624,t,0,2,2,t,0,f,1,2,1,1,1,1,0,0,0,15,f,1,6,yes,1,47
245437572,69,10,3,0,624,t,0,2,2,t,0,f,1,1,1,1,1,1,0,0,0,10,f,1,6,yes,1,45
270776306,70,29,1,0,506,t,0,1,1,t,0,f,1,2,1,1,1,1,0,0,0,21,f,1,2,no,0,19
138360728,75,20,1,0,1226,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,8,yes,1,37
73560272,78,0,1,174,1632,f,1,0,0,t,0,t,0,2,2,1,1,1.333333333,25,55,85,0,t,0,10,yes,1,20
74859561,80,112,2,0,1625,t,0,2,2,t,0,t,0,2,1,1,2,1.333333333,0,0,0,19,f,1,4,no,0,29
24839499,80,10,1,179,2158,f,1,1,1,t,0,t,0,2,0,0,0,0,30,60,90,2,f,1,6,no,0,33
212327841,95,7,1,0,805,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,5,t,0,6,yes,1,31
12449755,100,5,3,365,2454,f,1,4,4,t,0,f,1,2,1,1,1,1,30,60,90,1,f,1,3,no,0,23
331628523,105,0,1,179,286,f,1,0,0,t,0,f,1,1,1,1,1,1,29,59,89,0,f,1,2,no,0,13
146693286,110,4,3,22,1180,f,1,3,3,t,0,f,1,4,15,2,2,6.333333333,0,0,22,0,f,1,6,yes,1,40
12449755,115,2,3,365,2454,f,1,4,4,t,0,f,1,2,1,1,1,1,30,60,90,1,f,1,3,no,0,13
127898578,115,5,3,90,1293,f,1,3,3,t,0,t,0,2,1,1,1,1,30,60,90,3,f,1,8,yes,1,43
154909644,120,0,4,365,1120,f,1,5,5,t,0,t,0,2,15,1,1,5.666666667,30,60,90,0,f,1,7,yes,1,29
267506060,125,1,2,0,519,f,1,2,2,t,0,f,1,4,25,2,2,9.666666667,0,0,0,0,f,1,7,yes,1,22
146693286,150,15,3,23,1180,f,1,3,3,t,0,f,1,2,1,1,1,1,0,0,0,2,f,1,6,yes,1,36
12449755,150,0,3,88,2454,f,1,4,4,t,0,f,1,2,1,1,1,1,28,58,88,0,f,1,3,no,0,10
127898578,250,0,3,179,1293,f,1,3,3,t,0,t,0,2,1,1,1,1,29,59,89,0,f,1,8,yes,1,28
267506060,399,7,2,68,519,f,1,2,2,t,0,f,1,4,3,2,3,2.666666667,11,38,68,7,f,1,7,yes,1,45
227836123,40,0,1,364,714,f,1,1,1,t,0,f,1,1,1,1,1,1,29,59,89,0,f,1,2,no,0,14
210633818,50,7,1,0,813,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,2,no,0,29
108281030,58,37,1,365,1418,t,0,1,1,t,0,f,1,2,1,1,1,1,30,60,90,11,t,0,3,no,0,14
33243381,70,15,1,0,2009,f,1,1,1,t,0,t,0,2,1,1,0,0.666666667,0,0,0,0,f,1,5,no,0,45
47659537,70,0,1,0,1840,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,5,no,0,7
93766457,80,2,1,0,1526,f,1,0,0,t,0,f,1,2,1,1,2,1.333333333,0,0,0,2,t,0,2,no,0,27
126341244,88,1,3,0,1303,f,1,2,2,t,0,f,1,2,15,1,1,5.666666667,0,0,0,1,t,0,6,yes,1,25
154909644,90,1,4,179,1120,f,1,5,5,t,0,t,0,2,15,1,1,5.666666667,29,59,89,1,f,1,7,yes,1,38
154909644,95,0,4,179,1120,f,1,5,5,t,0,t,0,2,15,1,0,5.333333333,29,59,89,0,f,1,7,yes,1,23
13105170,99,16,1,0,2434,f,1,1,1,t,0,f,1,2,1,1,2,1.333333333,0,0,0,5,f,1,4,yes,1,31
207363781,110,0,2,0,829,t,0,2,2,t,0,f,1,1,1,1,0,0.666666667,0,0,0,0,t,0,6,yes,1,18
69913160,115,78,1,0,1653,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,6,no,0,10
119484437,200,31,3,301,1345,t,0,0,0,t,0,f,1,8,3,1,2,2,1,1,26,6,t,0,7,yes,1,43
24114081,24,24,5,237,2178,f,1,5,5,t,0,f,1,1,1,1,1,1,0,16,16,24,t,0,9,yes,1,32
6414992,30,0,1,0,2736,f,1,1,1,t,0,t,0,1,1,1,1,1,0,0,0,0,f,1,4,no,0,33
312905922,31,0,2,364,348,f,1,2,2,t,0,f,1,1,15,0,1,5.333333333,29,59,89,0,t,0,1,no,0,19
68099457,33,96,3,24,1665,t,0,4,4,t,0,t,0,2,1,1,1,1,0,2,2,16,f,1,4,no,0,41
5190745,35,7,4,208,2818,f,1,4,4,t,0,f,1,1,1,1,0,0.666666667,0,0,0,1,f,1,8,yes,1,19
5190745,35,9,4,208,2818,f,1,4,4,t,0,f,1,1,1,1,1,1,0,0,0,1,t,0,8,yes,1,0
5190745,35,2,4,327,2818,f,1,4,4,t,0,f,1,1,1,1,1,1,22,52,82,0,t,0,8,yes,1,25
119484437,35,2,3,350,1345,t,0,0,0,t,0,f,1,2,15,1,0,5.333333333,15,45,75,2,t,0,7,yes,1,7
3081244,37,5,1,0,3027,f,1,0,0,t,0,t,0,4,1,1,2,1.333333333,0,0,0,5,f,1,5,no,0,23
29472175,38,7,2,170,2066,f,1,1,1,t,0,t,0,2,1,1,1,1,20,50,80,3,f,1,6,no,0,26
8381999,39,147,5,0,2634,t,0,5,5,t,0,t,0,2,1,1,1,1,0,0,0,12,f,1,4,no,0,40
4676564,39,393,3,361,2859,f,1,3,3,t,0,f,1,2,1,1,1,1,26,56,86,33,f,1,7,yes,1,38
7783596,39,6,2,0,2662,t,0,1,1,t,0,t,0,2,1,1,1,1,0,0,0,6,t,0,5,no,0,8
72419613,40,61,3,333,1638,f,1,2,2,t,0,f,1,1,1,1,1,1,0,28,58,6,t,0,9,yes,1,20
50834769,40,194,3,159,1799,t,0,4,4,t,0,t,0,2,1,1,0,0.666666667,9,39,69,60,t,0,4,no,0,35
4501112,40,2,1,177,702,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,4,yes,1,13
72419613,40,4,3,301,1638,f,1,2,2,t,0,f,1,1,1,1,1,1,1,1,26,4,t,0,9,yes,1,9
72419613,41,17,3,359,1638,f,1,2,2,t,0,f,1,1,1,1,1,1,24,54,84,2,t,0,9,yes,1,23
44163524,41,370,3,202,1884,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,72,f,1,5,no,0,33
50834769,42,196,3,5,1799,t,0,4,4,t,0,t,0,2,1,1,0,0.666666667,0,0,0,37,t,0,4,no,0,38
4676564,45,334,3,361,2859,f,1,3,3,t,0,f,1,2,1,1,1,1,26,56,86,24,t,0,7,yes,1,41
18027180,45,46,1,26,2312,t,0,3,3,t,0,t,0,1,1,1,1,1,1,1,26,17,f,1,5,no,0,31
11576294,46,23,2,365,2483,f,1,2,2,t,0,f,1,1,1,1,1,1,30,60,90,1,f,1,4,no,0,30
44163524,46,416,3,334,1884,t,0,3,3,t,0,t,0,2,1,1,1,1,28,48,73,67,f,1,5,no,0,32
34778540,47,48,1,250,1989,t,0,1,1,t,0,f,1,2,1,1,1,1,10,34,64,15,t,0,7,yes,1,41
29472175,47,15,2,180,2066,f,1,1,1,t,0,t,0,2,1,1,1,1,30,60,90,4,f,1,6,no,0,21
19746733,48,80,2,361,2285,t,0,2,2,t,0,f,1,2,1,1,1,1,26,56,86,19,f,1,7,yes,1,26
19746733,48,89,2,361,2285,t,0,2,2,t,0,f,1,2,1,1,1,1,26,56,86,12,f,1,7,yes,1,32
