host_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
211339168,36,1,36,6/21/2020,273,1,46,8/23/2018,within an hour,100%,99%,t,2,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{Wifi,""Free street parking"",Heating,""Smoke alarm"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Dishes and silverware""}",14,1,1,1125,1125,1,1125,0,16,46,26,97,10,10,10,10,10,10,t,6,yes,13
176611788,400,2,0,,,2,358,3/4/2018,within an hour,100%,N/A,f,2,2,"['email', 'phone']",t,f,4,1,3,5,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",Other}",30,2,2,30,30,2,30,23,53,83,0,,,,,,,,f,2,no,38
72203424,41,1,94,2/9/2019,328,3,0,5/15/2016,N/A,N/A,N/A,f,3,3,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop-friendly workspace"",""Private living room"",""Hot water"",Other}",31,1,1,31,31,1,31,0,0,0,0,90,10,9,10,10,10,9,t,6,yes,17
14060904,42,1,8,3/2/2020,112,1,0,4/8/2014,N/A,N/A,48%,t,3,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,2,15,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware""}",1125,1,1,1125,1125,1,1125,0,0,0,8,98,10,10,10,10,10,10,f,5,no,24
72203424,43,1,69,2/23/2019,242,3,0,5/15/2016,N/A,N/A,N/A,f,3,3,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{Wifi,Kitchen,""Free street parking"",Heating,Washer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop-friendly workspace"",""Private living room"",""Hot water"",Other}",20,1,1,20,20,1,20,0,0,0,0,94,9,9,10,10,10,9,t,6,yes,15
92056919,45,1,7,9/15/2019,3,4,0,8/26/2016,within a few hours,100%,95%,t,4,4,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,2,2,1,1,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: enhosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",2,1,1,2,2,1,2,0,0,0,1,100,10,9,10,10,10,10,f,7,yes,28
72203424,45,1,40,2/23/2019,162,3,0,5/15/2016,N/A,N/A,N/A,f,3,3,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",""Paid parking off premises"",Gym,""Free street parking"",""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",20,1,1,20,20,1,20,0,0,0,0,85,9,8,10,9,10,9,t,6,yes,27
19420487,47,2,4,1/30/2018,13,1,0,8/4/2014,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,1,"{Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",Other}",25,2,2,1125,1125,2,1125,0,0,0,0,100,10,10,10,10,10,10,t,6,no,21
24908621,48,28,78,4/30/2020,129,2,0,12/16/2014,within a day,100%,96%,t,2,2,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,1,15,1,1,"{TV,Internet,Wifi,Kitchen,Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Childrenâ€™s books and toys"",""Fireplace guards"",""Room-darkening shades"",""Childrenâ€™s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you"",""Shower gel"",""Baking sheet""}",32,28,28,1125,1125,28,1125,0,0,0,28,96,10,9,10,10,10,10,f,8,no,48
24908621,48,28,40,6/23/2020,98,2,0,12/16/2014,within a day,100%,96%,t,2,2,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,1,15,1,1,"{TV,Internet,Wifi,Kitchen,Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",Bathtub,""Childrenâ€™s books and toys"",""Room-darkening shades"",""Childrenâ€™s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you"",""Baking sheet""}",32,28,28,32,32,28,32,0,0,0,8,99,10,10,10,10,10,10,f,8,no,48
92056919,48,2,241,3/18/2020,559,4,0,8/26/2016,within a few hours,100%,95%,t,4,4,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,2,2,1,1,"{Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: enhosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",21,2,2,21,21,2,21,0,0,0,51,99,10,10,10,10,10,10,f,7,yes,30
1773316,49,1,3,7/29/2017,6,1,0,2/19/2012,N/A,N/A,N/A,f,2,2,"['email', 'phone', 'reviews', 'kba', 'work_email']",t,t,2,1,1,1,"{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",Essentials,Shampoo,""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed""}",5,1,1,5,5,1,5,0,0,0,0,93,10,10,10,10,10,10,f,5,no,24
123506488,49,1,2,5/2/2019,13,2,0,3/30/2017,N/A,N/A,100%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Keypad,Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",1125,1,1,1125,1125,1,1125,0,0,0,0,100,10,10,10,10,9,10,f,5,no,40
33834469,50,3,0,,,1,0,5/20/2015,N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,f,1,1,1,1,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials}",4,3,3,4,4,3,4,0,0,0,0,,,,,,,,f,2,no,12
52875994,50,1,7,10/25/2016,14,2,0,12/31/2015,N/A,N/A,N/A,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,2,1,1,1,"{Wifi,Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50""}",1125,1,1,1125,1125,1,1125,0,0,0,0,91,9,9,10,10,9,9,f,4,no,20
92056919,50,2,228,7/16/2020,567,4,13,8/26/2016,within a few hours,100%,95%,t,4,4,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,2,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: enhosting_amenity_50"",""Private living room"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",Other,""Baking sheet""}",30,2,2,30,30,2,30,13,13,13,62,99,10,10,10,10,10,10,f,7,yes,33
135563054,50,1,38,1/18/2018,102,1,0,6/17/2017,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop-friendly workspace""}",14,1,1,14,14,1,14,0,0,0,0,94,10,9,10,10,10,10,t,8,yes,12
92056919,50,1,6,6/30/2019,25,4,0,8/26/2016,within a few hours,100%,95%,t,4,4,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,2,2,1,1,"{Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad}",1125,1,1,1125,1125,1,1125,0,0,0,0,97,10,9,10,10,10,10,f,7,yes,18
353114744,50,1,2,7/20/2020,2,1,112,7/2/2020,within an hour,100%,75%,f,1,1,"['email', 'phone']",t,f,1,1,1,1,"{Wifi,Kitchen,""Free street parking"",""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony"",""Shower gel""}",1125,1,1,1125,1125,1,1125,28,58,88,2,100,10,10,10,10,10,10,f,2,no,20
59830541,55,3,10,3/4/2018,19,1,0,2/21/2016,N/A,N/A,N/A,f,1,1,"['phone', 'reviews']",t,f,2,1,1,1,"{TV,Internet,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",Other}",12,3,3,12,12,3,12,0,0,0,0,94,9,9,10,10,10,10,f,2,no,18
261473396,55,10,0,,,2,180,5/13/2019,a few days or more,27%,56%,f,0,0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",f,f,1,1,1,1,"{Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,Hangers}",17,10,10,1125,1125,10,1125,30,60,90,0,,,,,,,,t,5,yes,7
46954597,56,3,1,6/26/2020,94,4,0,10/19/2015,within an hour,100%,56%,t,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{Wifi,""Air conditioning"",Kitchen,""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",90,3,3,90,90,3,90,0,0,0,1,100,10,10,10,10,10,10,f,5,yes,27
46954597,56,2,0,,,4,275,10/19/2015,within an hour,100%,56%,t,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,2,"{Wifi,""Air conditioning"",Kitchen,""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",90,2,2,90,90,2,90,1,28,37,0,,,,,,,,f,5,yes,28
8655379,57,2,83,7/16/2020,14,3,9,9/5/2013,within a few hours,100%,96%,t,3,3,"['email', 'phone', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,Internet,Wifi,""Air conditioning"",Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",75,2,3,75,75,26,75,9,9,9,28,99,10,10,10,10,10,10,f,4,no,32
14688626,57,2,8,11/26/2017,14,1,0,4/24/2014,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,""Smoke alarm"",Essentials,""Self check-in"",Lockbox,""Patio or balcony""}",5,2,2,5,5,2,5,0,0,0,0,98,10,10,10,10,10,10,f,4,no,13
44363503,57,2,91,3/15/2020,186,1,363,9/16/2015,within a day,100%,97%,t,1,1,"['email', 'phone', 'google', 'reviews']",t,f,1,1,1,1,"{""Cable TV"",Internet,Wifi,Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Garden or backyard"",Other}",5,2,2,5,5,2,5,28,58,88,18,94,10,9,10,10,10,10,f,4,no,29
30319497,58,28,51,2/28/2020,82,1,162,3/30/2015,within a few hours,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_man",t,t,2,1,1,1,"{TV,Internet,Wifi,""Wheelchair accessible"",Pool,Kitchen,""Pets live on this property"",Elevator,""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises"",""Baking sheet"",""Trash can""}",365,28,28,1125,1125,28,1125,12,42,72,9,98,10,10,10,10,10,10,t,9,yes,44
1151858,59,1,482,3/18/2020,785,3,86,9/13/2011,within an hour,89%,98%,t,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_man",t,t,2,1,1,1,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed"",""Host greets you""}",10,1,2,10,10,13,10,30,59,86,54,97,10,10,9,10,10,9,f,9,yes,38
28244663,59,2,12,7/24/2016,21,1,0,2/23/2015,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,1,1,1,1,"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door""}",8,2,2,8,8,2,8,0,0,0,0,98,10,10,10,10,9,10,f,6,no,16
5062900,60,1,11,2/16/2020,13,2,362,2/12/2013,within an hour,90%,33%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,1,1,1,1,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private living room"",""Private entrance"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Patio or balcony"",""Garden or backyard""}",365,1,1,365,365,1,365,27,57,87,3,96,10,9,10,10,10,9,f,4,no,22
257651099,60,4,6,2/25/2020,66,2,82,4/23/2019,within a day,70%,85%,t,2,2,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,2,2,1,1,"{Wifi,Kitchen,Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",31,4,4,31,31,4,31,22,52,82,6,97,9,10,10,10,9,10,f,7,yes,27
81329976,65,1,33,1/21/2020,67,1,345,7/2/2016,within an hour,67%,97%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,1,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Pets live on this property"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",1125,1,1,1125,1125,1,1125,10,40,70,12,96,10,10,10,10,10,10,t,6,no,37
203398527,65,4,20,1/6/2020,84,1,83,7/18/2018,N/A,N/A,80%,t,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,2,1,1,"{Wifi,Kitchen,""Smoking allowed"",Breakfast,""Free street parking"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",""Private living room"",Other}",30,4,4,30,30,4,30,0,0,0,6,98,10,9,10,10,10,10,f,7,yes,13
6230957,69,1,95,3/8/2020,156,1,0,5/5/2013,N/A,N/A,92%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,Wifi,""Pets live on this property"",""Free street parking"",""Indoor fireplace"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",1125,1,1,1125,1125,1,1125,0,0,0,10,98,10,10,10,10,10,10,f,5,no,27
222028204,69,2,9,10/1/2019,43,1,85,10/22/2018,within a few hours,100%,67%,t,1,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,""Free street parking"",Heating,""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",""Private living room"",""Hot water"",""Host greets you""}",1125,2,2,1125,1125,2,1125,25,55,85,2,100,10,10,10,10,10,10,t,4,yes,17
144288,70,1,59,7/5/2020,12,1,80,6/14/2010,within a few hours,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,2,1,1,1,"{Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Single level home"",""Patio or balcony""}",1125,1,1,1125,1125,1,1125,0,0,0,9,100,10,10,10,10,10,10,f,6,no,32
6183960,75,30,217,3/31/2020,25,1,24,5/1/2013,N/A,N/A,80%,t,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Breakfast,Elevator,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Patio or balcony"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you""}",90,30,30,90,90,30,90,1,1,1,2,99,10,10,10,10,10,10,f,7,yes,39
1692264,75,2,30,3/16/2020,44,1,0,2/3/2012,N/A,N/A,0%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_",t,t,2,15,1,1,"{Internet,Wifi,Kitchen,""Pets live on this property"",Cat(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}",7,2,2,7,7,2,7,0,0,0,23,95,10,9,10,10,9,9,f,9,yes,16
27193907,75,2,43,7/20/2020,88,2,0,2/4/2015,within an hour,100%,100%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""Single level home"",""Patio or balcony""}",31,2,2,1125,1125,2,1125,0,0,0,11,100,10,10,10,10,10,10,t,7,yes,36
