host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
159518011,50,24,1,0,1088,t,1,1,t,1,f,2,1,1,1,1,0,0,0,4,t,2,no,21
4483565,500,33,1,236,2880,f,1,1,t,1,f,8,4,5,6,5,24,54,60,1,f,7,yes,24
32870191,500,0,1,365,2016,f,1,1,t,1,f,4,1,2,2,1.666666667,30,60,90,0,f,1,no,13
5340281,500,21,2,249,2809,t,2,2,t,1,t,8,2,3,4,3,11,18,18,6,f,8,yes,43
89704516,500,2,9,235,1552,f,9,9,t,1,f,8,25,3,5,11,25,28,28,2,f,3,no,17
157943925,500,71,1,30,1100,t,2,2,t,1,f,12,45,5,7,19,7,24,30,28,f,6,yes,55
11212560,500,8,6,0,2497,t,5,5,t,1,f,9,2,3,3,2.666666667,0,0,0,1,f,6,yes,24
190860272,500,8,6,286,906,t,5,5,t,1,f,8,2,2,3,2.333333333,11,28,50,6,f,4,yes,30
236664052,500,0,2,365,668,f,39,39,t,1,f,6,2,2,2,2,30,60,90,0,f,6,yes,35
338281143,500,1,1,351,263,f,0,0,t,1,f,8,2,3,5,3.333333333,16,46,76,1,f,6,yes,34
46886591,500,1,3,39,1852,f,3,3,t,1,f,8,2,3,4,3,26,39,39,1,t,6,yes,45
55266089,510,0,3,214,1759,t,4,4,t,1,t,10,35,5,5,15,2,5,5,0,f,5,no,22
66109015,520,16,1,324,1681,f,1,1,t,1,f,10,2,3,6,3.666666667,1,19,49,3,f,3,no,26
111815158,523,5,18,363,1396,f,411,411,t,1,f,6,4,4,5,4.333333333,28,58,88,3,t,4,no,32
3017970,525,14,84,329,3035,f,86,86,t,1,t,16,3,5,11,6.333333333,5,32,59,4,f,9,yes,42
126644161,533,4,41,305,1303,f,306,306,t,1,f,6,2,3,3,2.666666667,29,36,36,3,t,9,yes,25
30977654,55,10,1,0,2043,f,1,1,t,1,f,7,2,3,5,3.333333333,0,0,0,0,f,9,yes,38
104512650,55,0,1,0,1453,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,t,5,yes,6
82987355,55,94,1,93,1585,t,0,0,t,1,f,2,1,0,2,1,0,11,35,94,f,7,yes,27
17809381,550,15,1,185,2319,f,1,1,t,1,t,14,3,4,5,4,8,8,8,4,f,5,no,28
49671171,550,154,1,325,1816,t,1,1,t,1,t,14,3,4,9,5.333333333,12,36,66,34,f,8,yes,51
3017970,550,2,84,300,3035,f,86,86,t,1,t,16,5,6,9,6.666666667,16,28,50,0,f,9,yes,46
22012010,550,51,40,0,2234,f,51,51,t,1,f,8,3,3,4,3.333333333,0,0,0,9,t,4,no,37
251573227,550,33,1,35,596,t,1,1,t,1,f,12,2,4,9,5,19,25,35,27,f,5,yes,33
100067582,552,8,17,360,1487,f,123,123,t,1,t,6,3,4,6,4.333333333,25,55,85,2,t,6,yes,44
37353287,566,15,40,306,1960,f,42,42,t,1,t,8,2,3,6,3.666666667,6,15,43,6,t,9,yes,27
33448219,575,4,1,355,2008,f,1,1,t,1,t,8,25,4,6,11.66666667,20,50,80,0,t,5,no,20
552078,575,7,2,8,3482,t,7,7,t,1,t,10,2,4,6,4,8,8,8,7,t,4,no,35
126644161,578,8,41,26,1303,f,306,306,t,1,f,6,3,3,5,3.666666667,0,0,0,0,t,9,yes,23
157634849,585,33,1,349,1102,t,1,1,t,1,f,8,25,3,4,10.66666667,19,47,77,13,t,5,yes,54
4501445,599,52,5,285,2877,t,3,3,t,1,f,8,2,4,4,3.333333333,6,16,43,52,f,7,yes,54
257004067,60,8,1,365,572,t,1,1,t,1,f,2,0,1,1,0.666666667,30,60,90,8,f,5,yes,2
10076365,600,2,1,314,2552,f,1,1,t,1,t,4,1,2,2,1.666666667,3,18,39,2,t,8,yes,14
38690778,625,14,83,18,1946,f,87,87,t,1,t,8,2,4,4,3.333333333,12,18,18,6,t,8,no,25
52360468,65,16,1,5,1783,t,1,1,t,1,t,1,1,0,1,0.666666667,2,3,3,4,f,5,no,32
88168913,650,23,171,321,1560,t,173,173,t,1,t,9,3,4,5,4,8,27,57,7,t,9,no,41
111987545,650,0,31,243,1395,f,56,56,t,1,f,8,25,4,5,11.33333333,2,9,30,0,t,6,yes,33
302986,68,583,2,288,3637,t,2,2,t,1,t,2,1,1,1,1,8,19,22,68,f,4,no,27
42843946,69,0,1,0,1902,f,2,2,t,1,f,3,1,1,1,1,0,0,0,0,t,6,yes,10
23355336,699,12,3,56,2200,t,5,5,t,1,f,12,2,6,8,5.333333333,0,0,0,9,t,6,yes,45
4129216,70,131,2,0,2922,t,2,2,t,1,f,2,1,1,1,1,0,0,0,43,t,4,no,29
55048287,70,14,3,0,1761,f,3,3,t,1,f,2,1,1,1,1,0,0,0,8,t,9,yes,50
274848123,70,8,1,0,492,f,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,8,f,2,no,25
1028043,700,42,37,1,3365,f,44,44,t,1,f,14,3,4,8,5,1,1,1,14,f,7,yes,44
64669576,700,65,1,267,1691,f,1,1,t,1,t,12,5,5,8,6,2,2,17,5,f,6,yes,51
41672452,700,5,1,362,1915,f,1,1,t,1,f,7,25,3,3,10.33333333,27,57,87,0,f,2,no,32
8815245,720,24,1,280,2617,f,1,1,t,1,f,8,35,4,4,14.33333333,1,23,49,3,f,3,no,30
88168913,725,29,171,318,1560,t,173,173,t,1,t,12,35,5,6,15.33333333,13,43,64,7,t,9,no,57
21532,75,671,2,55,4169,t,2,2,t,1,t,2,1,0,0,0.333333333,6,26,55,92,f,8,yes,32
555739,75,24,1,178,3481,t,4,4,t,1,t,2,1,0,1,0.666666667,2,2,2,5,f,6,no,42
35922269,75,0,1,0,1976,f,1,1,t,1,f,2,1,1,2,1.333333333,0,0,0,0,f,7,yes,21
78190493,75,1,1,0,1610,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,t,8,yes,15
969259,75,3,1,223,3378,f,1,1,t,1,t,3,1,1,1,1,0,0,0,3,f,6,no,15
249052742,75,61,3,169,608,t,3,3,t,1,f,2,1,0,1,0.666666667,19,49,79,38,t,2,no,25
208087084,75,18,2,329,828,t,3,3,t,1,t,2,1,0,1,0.666666667,14,34,54,18,t,6,yes,38
3252661,75,3,13,0,3012,f,14,14,t,1,t,2,1,1,1,1,0,0,0,3,f,7,yes,34
230215387,750,32,2,290,702,f,1,1,t,1,t,14,4,5,7,5.333333333,16,31,49,20,t,6,yes,35
111987545,750,0,31,243,1395,f,56,56,t,1,f,12,35,5,7,15.66666667,2,9,30,0,t,6,yes,32
332769621,76,1,1,316,285,f,0,0,t,1,f,2,1,1,1,1,0,11,41,1,t,2,no,21
127911985,77,3,1,0,1295,f,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,0,f,3,no,14
126644161,777,2,41,357,1303,f,306,306,t,1,f,8,3,2,4,3,22,52,82,1,t,9,yes,23
88604051,79,286,3,146,1557,f,4,4,t,1,f,4,1,0,2,1,0,2,2,52,t,5,yes,37
144531113,79,94,1,0,1194,f,0,0,t,1,f,2,1,1,2,1.333333333,0,0,0,0,t,8,yes,34
62538399,79,0,1,229,1707,f,0,0,t,1,f,2,1,0,1,0.666666667,1,1,2,0,f,5,no,38
41853439,799,10,3,335,1913,f,3,3,t,1,f,6,1,2,3,2,16,30,60,0,f,3,no,17
17428819,80,10,1,0,2328,f,1,1,t,1,t,3,1,1,1,1,0,0,0,0,f,4,no,8
77526910,80,0,1,0,1613,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,t,2,no,7
83532474,800,0,1,0,1583,f,1,1,t,1,f,8,35,3,3,13.66666667,0,0,0,0,f,4,yes,17
38690778,800,5,83,252,1946,f,87,87,t,1,t,8,2,4,4,3.333333333,0,0,0,0,t,8,no,23
8735628,800,18,28,281,2621,t,33,33,t,1,f,10,3,4,6,4.333333333,5,19,36,18,t,7,yes,54
24429074,800,0,9,11,2171,t,11,11,t,1,f,8,2,2,4,2.666666667,0,11,11,0,f,9,yes,52
92844809,82,0,1,0,1534,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,t,1,no,8
135454553,83,0,1,5,1244,f,0,0,t,1,f,2,1,1,1,1,5,5,5,0,t,2,no,11
38690778,833,10,83,0,1946,f,87,87,t,1,t,12,3,4,6,4.333333333,0,0,0,4,t,8,no,27
10568691,84,211,1,0,2528,t,1,1,t,1,f,2,1,1,1,1,0,0,0,14,f,9,yes,38
24805411,84,4,1,260,2161,t,1,1,t,1,t,2,1,1,1,1,11,15,15,2,f,5,no,42
21542620,84,7,1,0,2246,f,0,0,t,1,f,4,1,1,1,1,0,0,0,7,t,7,yes,31
50526077,84,1,20,206,1805,f,20,20,t,1,f,4,1,1,1,1,0,0,0,1,f,6,no,27
111815158,849,0,18,363,1396,f,411,411,t,1,f,12,7,7,10,8,28,58,88,0,t,4,no,34
57047291,85,2,1,0,1746,f,1,1,t,1,t,2,1,1,2,1.333333333,0,0,0,0,f,5,no,17
215746618,85,42,14,71,788,f,19,19,t,1,f,4,1,1,2,1.333333333,14,41,71,19,t,6,yes,32
215746618,85,55,14,68,788,f,19,19,t,1,f,4,1,1,2,1.333333333,11,38,68,29,f,6,yes,19
465985,85,7,1,147,3518,t,2,2,t,1,f,3,1,1,2,1.333333333,0,0,0,6,f,8,yes,39
129168046,85,22,1,17,1286,f,1,1,t,1,f,4,1,1,2,1.333333333,2,2,17,7,t,7,yes,33
314805656,85,0,1,335,343,f,68,68,t,1,f,3,1,1,2,1.333333333,4,30,60,0,t,2,no,27
155958865,85,4,1,0,1116,f,1,1,t,1,f,3,1,1,2,1.333333333,0,0,0,4,f,3,no,21
131961141,850,4,1,66,1267,t,3,3,t,1,f,8,3,4,5,4,3,8,38,4,t,6,yes,45
125444529,88,0,16,116,1311,t,21,21,t,1,t,2,1,1,1,1,0,2,17,0,t,9,yes,35
3252661,89,176,13,65,3012,f,14,14,t,1,t,2,1,1,2,1.333333333,3,14,38,70,f,7,yes,34
35661361,89,0,1,92,1980,f,3,3,t,1,f,2,1,1,1,1,0,0,2,0,f,8,yes,8
7151315,89,186,6,305,2695,t,12,12,t,1,t,2,1,0,2,1,9,14,35,43,t,6,no,35
3252661,89,359,13,46,3012,f,14,14,t,1,t,2,1,0,1,0.666666667,2,6,18,68,f,7,yes,34
44259812,89,66,1,208,1885,t,1,1,t,1,t,3,1,0,1,0.666666667,1,1,1,43,f,5,no,31
33231624,89,119,1,354,2011,t,1,1,t,1,t,4,1,1,1,1,22,49,79,44,f,5,no,26
164739817,89,41,17,210,1050,f,17,17,t,1,f,5,1,2,2,1.666666667,6,20,43,16,t,3,no,14
215746618,89,47,14,39,788,f,19,19,t,1,f,2,1,1,1,1,2,12,39,22,f,6,yes,33
6902312,89,0,1,32,2709,f,1,1,t,1,f,2,1,1,1,1,16,32,32,0,f,7,yes,42
237026604,89,2,1,233,666,f,0,0,t,1,f,4,1,0,1,0.666666667,0,18,48,2,f,4,yes,25
57066133,89,6,8,228,1746,t,7,7,t,1,f,2,1,0,1,0.666666667,0,12,40,6,t,4,no,23
328465754,89,1,1,233,300,f,1,1,t,1,f,4,1,0,2,1,0,18,48,1,t,2,no,25
88168913,895,25,171,331,1560,t,173,173,t,1,t,12,35,5,6,15.33333333,18,44,70,11,t,9,no,46
50320252,895,4,11,320,1808,t,15,15,t,1,t,12,4,5,8,5.666666667,0,17,47,2,f,5,no,44
88168913,895,9,171,344,1560,t,173,173,t,1,t,12,35,5,8,16,21,46,76,7,t,9,no,44
88168913,895,6,171,292,1560,t,173,173,t,1,t,10,35,5,5,15,3,22,47,6,t,9,no,48
8959661,90,217,16,102,2610,t,23,23,t,1,t,2,1,1,1,1,0,0,0,38,f,8,yes,34
2173283,90,7,1,159,3129,f,3,3,t,1,f,2,1,0,1,0.666666667,9,39,69,3,f,4,no,27
37439066,90,273,1,297,1959,t,1,1,t,1,t,2,1,1,2,1.333333333,9,18,29,45,t,9,yes,20
2172045,90,193,1,173,3130,t,1,1,t,1,t,2,1,0,2,1,23,53,83,14,f,6,no,23
86815636,90,3,1,0,1566,f,1,1,t,1,t,6,1,2,2,1.666666667,0,0,0,0,f,6,no,14
208087084,90,55,2,336,828,t,3,3,t,1,t,4,1,1,2,1.333333333,9,31,61,25,t,6,yes,38
64536515,90,56,3,44,1692,t,6,6,t,1,f,2,1,1,1,1,8,38,44,56,t,8,no,28
64536515,90,58,3,54,1692,t,6,6,t,1,f,2,1,0,1,0.666666667,21,48,54,58,t,8,no,27
127974650,90,0,1,0,1294,f,1,1,t,1,f,3,1,1,1,1,0,0,0,0,f,2,no,13
324723473,90,4,1,54,312,f,1,1,t,1,f,2,1,1,1,1,0,24,54,4,t,6,yes,31
325326978,90,0,2,177,310,f,2,2,t,1,f,6,2,2,6,3.333333333,0,0,0,0,t,6,yes,53
111987545,90,1,31,348,1395,f,56,56,t,1,f,4,1,1,2,1.333333333,13,43,73,1,t,6,yes,14
68898393,900,5,5,57,1662,t,6,6,t,1,f,14,35,5,5,15,0,0,1,2,f,3,no,50
247296761,92,3,1,210,617,f,1,1,t,1,f,4,1,2,3,2,0,0,30,2,f,1,no,23
69775906,94,0,1,0,1656,f,1,1,t,1,f,4,2,2,2,2,0,0,0,0,t,6,yes,13
50859799,95,186,1,0,1801,t,1,1,t,1,t,2,1,1,1,1,0,0,0,38,t,7,yes,45
76875149,95,9,1,0,1616,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,f,8,yes,19
4144285,95,28,1,0,2921,f,1,1,t,1,t,2,1,1,2,1.333333333,0,0,0,0,f,6,no,38
107925876,95,1,1,0,1423,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,f,2,no,20
142682809,95,57,5,311,1205,t,4,4,t,1,f,5,1,1,3,1.666666667,7,24,51,12,f,3,no,30
253088610,95,4,1,0,589,f,0,0,t,1,f,4,1,0,0,0.333333333,0,0,0,4,t,2,no,14
3816836,950,100,10,298,2956,f,10,10,t,1,f,16,45,5,15,21.66666667,6,26,32,18,f,8,yes,43
123710659,950,55,2,34,1321,f,2,2,t,1,f,12,45,4,6,18.33333333,16,32,34,8,t,8,yes,37
123710659,950,9,2,29,1321,f,2,2,t,1,f,15,55,5,8,22.66666667,13,29,29,9,f,8,yes,28
5619197,950,13,6,302,2789,f,8,8,t,1,f,8,2,3,6,3.666666667,0,6,33,10,f,7,yes,29
3816836,950,1,10,298,2956,f,10,10,t,1,f,16,45,5,15,21.66666667,6,26,32,1,f,8,yes,44
2486270,961,9,1,365,3090,f,1,1,t,1,f,10,1,1,5,2.333333333,30,60,90,0,t,5,no,12
34964197,98,1,1,0,1988,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,f,2,no,8
13207432,99,10,1,0,2432,f,1,1,t,1,t,4,1,1,2,1.333333333,0,0,0,0,f,6,no,13
9832430,99,149,11,329,2564,t,12,12,t,1,f,6,1,2,3,2,0,24,54,19,f,8,yes,49
1183754,99,102,1,329,3341,t,1,1,t,1,t,2,1,2,1,1.333333333,16,36,66,18,f,6,no,40
32610539,99,284,1,29,2019,t,1,1,t,1,t,2,1,1,1,1,17,29,29,31,t,8,no,25
17523131,99,34,1,337,2326,f,2,2,t,1,f,3,1,1,2,1.333333333,10,32,62,2,t,6,no,26
21008919,99,10,1,0,2259,f,2,2,t,1,t,3,1,1,1,1,0,0,0,0,f,5,no,18
85233539,99,0,1,0,1574,f,1,1,t,1,f,3,1,1,1,1,0,0,0,0,f,3,no,10
21532,99,375,2,42,4169,t,2,2,t,1,t,2,1,0,1,0.666666667,1,13,42,116,f,8,yes,36
118282318,99,204,6,327,1355,t,6,6,t,1,f,4,1,1,1,1,20,32,52,57,t,6,yes,41
14952048,99,135,5,145,2387,f,8,8,t,1,f,2,1,1,1,1,9,33,55,44,t,8,yes,35
20800187,99,125,2,243,2264,t,6,6,t,1,f,2,1,1,1,1,17,43,70,58,t,9,yes,34
118282318,99,173,6,284,1355,t,6,6,t,1,f,4,1,1,2,1.333333333,7,21,43,62,t,6,yes,42
20332020,99,99,1,56,2276,t,1,1,t,1,t,3,1,0,2,1,27,56,56,25,f,4,no,32
188595598,99,0,1,0,919,f,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,0,t,5,yes,24
164739817,99,13,17,284,1050,f,17,17,t,1,f,5,1,2,2,1.666666667,19,43,57,5,t,3,no,20
6157502,99,44,1,116,2753,f,1,1,t,1,f,8,1,2,4,2.333333333,0,0,26,36,f,6,no,38
164739817,99,16,17,155,1050,f,17,17,t,1,f,3,1,1,2,1.333333333,30,42,72,14,t,3,no,20
248553725,99,13,1,0,610,t,1,1,t,1,f,2,1,1,1,1,0,0,0,13,t,2,no,33
175284895,99,27,2,338,991,t,2,2,t,1,f,2,1,0,1,0.666666667,3,33,63,27,f,2,no,26
175284895,99,19,2,342,991,t,2,2,t,1,f,2,1,0,1,0.666666667,7,37,67,19,f,2,no,31
41754432,99,13,4,176,1914,t,1,1,t,1,t,2,1,0,1,0.666666667,7,37,67,13,t,8,no,43
55708924,99,2,2,338,1756,t,3,3,t,1,f,2,1,0,1,0.666666667,6,33,63,2,f,4,yes,29
50320252,995,67,11,321,1808,t,15,15,t,1,t,12,45,5,8,19.33333333,13,31,61,2,t,5,no,55
6582439,998,43,1,198,2727,t,2,2,t,1,f,11,2,3,7,4,5,21,21,14,t,8,yes,56
273514977,111,11,1,208,497,f,0,0,t,1,f,9,25,3,3,10.33333333,0,0,0,11,t,1,no,18
144356032,120,2,1,0,1196,f,1,1,t,1,f,5,2,2,1,1.666666667,0,0,0,0,t,4,no,13
27699479,70,59,2,265,2099,t,3,3,t,1,t,2,1,0,1,0.666666667,0,21,21,5,f,4,no,38
138254758,100,19,2,0,1229,f,2,2,t,1,f,5,1,1,5,2.333333333,0,0,0,3,t,7,yes,49
5944275,145,37,1,246,2768,t,2,2,t,1,f,6,2,3,4,3,11,37,67,31,t,4,no,32
138254758,150,33,2,0,1229,f,2,2,t,1,f,10,2,3,4,3,0,0,0,8,t,7,yes,47
276865911,150,8,1,108,484,f,1,1,f,0,f,8,2,4,4,3.333333333,0,1,28,8,t,2,no,34
192292576,177,15,2,303,898,t,3,3,t,1,f,12,2,3,5,3.333333333,6,25,50,15,t,2,no,29
224174142,58,0,1,179,739,f,0,0,t,1,f,2,1,0,1,0.666666667,30,60,90,0,f,6,yes,11
157443479,79,3,1,70,1103,f,0,0,t,1,f,6,2,3,4,3,16,41,70,3,f,3,no,16
83916172,1000,0,1,0,1581,f,1,1,t,1,t,7,2,3,3,2.666666667,0,0,0,0,t,3,no,15
13024659,1200,2,1,0,2438,f,1,1,t,1,t,6,3,2,3,2.666666667,0,0,0,0,t,5,no,14
18414216,1799,3,17,117,2308,t,17,17,t,1,t,16,5,6,10,7,9,17,33,3,t,6,yes,41
53217653,100,1,1,0,1775,f,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,0,t,8,yes,14
58923234,100,10,1,0,1732,f,1,1,t,1,f,6,25,2,3,10,0,0,0,0,f,5,yes,18
23852194,100,5,1,339,2187,t,1,1,t,1,t,2,1,1,1,1,4,34,64,5,t,9,yes,42
11526857,100,11,32,57,2487,f,39,39,t,1,f,4,1,1,1,1,21,51,57,11,t,9,yes,19
89405989,100,3,4,179,1554,f,4,4,t,1,f,1,1,1,1,1,29,59,89,3,f,4,no,10
7157696,101,4,1,0,2695,f,1,1,t,1,t,4,1,0,2,1,0,0,0,0,f,4,no,15
218142618,101,10,1,0,774,f,1,1,t,1,f,4,1,1,2,1.333333333,0,0,0,0,t,1,no,13
147276739,103,5,44,0,1178,f,59,59,t,1,f,4,1,1,2,1.333333333,0,0,0,5,t,8,yes,18
162146601,105,121,5,41,1068,t,10,10,t,1,f,4,1,1,1,1,0,0,0,82,t,9,yes,30
3142348,106,0,4,23,3024,f,4,4,t,1,t,4,1,1,2,1.333333333,0,0,23,0,f,4,no,18
3570259,110,356,2,76,2981,t,3,3,t,1,f,2,1,1,1,1,16,46,76,59,f,8,yes,40
29705038,110,20,1,120,2064,f,1,1,t,1,t,4,2,2,2,2,2,23,53,4,f,5,no,38
936428,110,9,1,232,3385,f,3,3,t,1,f,2,1,1,1,1,1,22,52,5,t,1,no,49
29286398,110,0,70,208,2071,f,59,59,t,1,t,3,1,1,1,1,0,0,0,0,f,5,no,35
54507492,111,64,9,22,1765,f,10,10,t,1,f,4,15,1,2,6,0,0,22,23,f,3,no,34
805954,111,153,1,66,3412,t,3,3,t,1,t,3,1,1,1,1,6,36,66,40,t,4,no,34
3570259,112,325,2,69,2981,t,3,3,t,1,f,2,1,1,1,1,9,39,69,66,f,8,yes,43
70648666,114,1,1,173,1651,f,1,1,t,1,f,4,1,0,1,0.666666667,0,0,0,1,t,3,no,39
143355998,115,0,1,21,1201,f,2,2,t,1,f,4,2,2,2,2,0,0,0,0,t,8,yes,19
54507492,116,32,9,46,1765,f,10,10,t,1,f,4,15,1,2,6,8,16,46,10,f,3,no,33
350024670,116,7,5,165,151,f,0,0,t,1,f,4,1,1,3,1.666666667,15,45,75,7,t,6,yes,30
37132023,118,341,5,166,1962,t,5,5,t,1,f,2,1,1,1,1,20,46,76,66,f,7,yes,32
39454268,118,2,1,0,1938,f,1,1,t,1,f,4,1,1,1,1,0,0,0,0,f,3,no,14
54507492,119,62,9,74,1765,f,10,10,t,1,f,4,15,1,2,6,14,44,74,17,f,3,no,34
18414216,119,110,17,126,2308,t,17,17,t,1,t,2,1,1,1,1,12,20,38,31,f,6,yes,40
11526857,119,118,32,55,2487,f,39,39,t,1,f,7,2,3,4,3,19,49,55,42,t,9,yes,22
3458664,125,1,1,0,2992,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,f,4,no,15
16777870,125,6,1,0,2343,f,1,1,t,1,t,2,1,0,1,0.666666667,0,0,0,0,t,8,yes,17
125444529,129,114,16,250,1311,t,21,21,t,1,t,6,1,2,2,1.666666667,10,40,70,35,t,9,yes,38
21716316,129,12,2,0,2241,f,2,2,t,1,t,2,1,1,1,1,0,0,0,0,t,9,no,22
54507492,129,11,9,81,1765,f,10,10,t,1,f,4,15,1,2,6,21,51,81,9,f,3,no,34
3334769,130,0,1,89,3005,f,1,1,t,1,f,3,1,1,2,1.333333333,29,59,89,0,t,6,no,15
3046676,135,139,1,180,1633,f,1,1,t,1,t,6,1,2,2,1.666666667,21,51,81,22,f,4,no,26
147276739,136,42,44,299,1178,f,59,59,t,1,f,4,1,1,2,1.333333333,0,0,24,16,t,8,yes,22
12235160,137,189,2,305,2463,t,2,2,t,1,t,4,2,2,2,2,6,25,42,41,f,6,yes,57
253711931,138,0,1,0,586,f,1,1,t,1,f,4,1,2,3,2,0,0,0,0,f,4,yes,23
244000490,140,26,8,265,633,f,27,27,t,1,f,5,1,2,2,1.666666667,26,56,86,26,t,6,yes,37
244000490,140,17,8,266,633,f,27,27,t,1,f,5,1,2,2,1.666666667,27,57,87,17,t,6,yes,38
29286398,141,0,70,360,2071,f,59,59,t,1,t,4,2,2,2,2,25,55,85,0,f,5,no,31
54507492,145,33,9,82,1765,f,10,10,t,1,f,6,15,2,2,6.333333333,22,52,82,8,f,3,no,36
36653013,147,3,15,210,1968,f,15,15,t,1,f,2,1,1,1,1,1,2,2,1,t,3,no,37
134454511,149,33,2,23,1251,t,2,2,t,1,t,3,15,1,1,5.666666667,1,1,1,16,f,8,yes,38
54507492,149,23,9,84,1765,f,10,10,t,1,f,6,15,2,2,6.333333333,24,54,84,13,f,3,no,37
134454511,149,7,2,207,1251,t,2,2,t,1,t,3,15,1,2,6,0,0,0,5,f,8,yes,25
35484711,150,199,2,350,1982,f,2,2,t,1,t,4,2,2,2,2,27,52,80,39,f,4,no,40
82707707,150,106,1,68,1587,t,1,1,t,1,t,5,2,2,2,2,0,30,60,21,f,8,yes,41
127807362,150,15,2,73,1295,f,2,2,t,1,t,6,1,2,3,2,20,50,73,15,f,9,yes,31
11526857,150,1,32,39,2487,f,39,39,t,1,f,2,1,1,1,1,3,33,39,1,t,9,yes,25
10626300,155,300,2,164,2524,f,2,2,t,1,f,6,2,3,3,2.666666667,24,54,74,37,f,9,yes,27
350024670,156,8,5,161,151,f,0,0,t,1,f,6,1,1,4,2,18,48,71,8,t,6,yes,32
169612250,159,19,1,2,1024,t,1,1,t,1,f,4,1,0,2,1,0,2,2,15,t,5,yes,38
34879272,162,34,1,72,1989,t,0,0,t,1,f,6,2,2,3,2.333333333,12,42,72,34,f,7,yes,39
36739234,165,205,1,179,1967,t,1,1,t,1,f,6,25,3,4,10.66666667,8,17,34,31,t,8,yes,44
19603500,165,3,1,151,2289,f,0,0,t,1,f,3,1,1,1,1,23,53,83,3,t,5,yes,15
12197334,169,42,1,1,2464,t,1,1,t,1,t,5,1,1,2,1.333333333,0,0,0,19,t,5,no,37
40349733,170,0,1,0,1928,f,1,1,t,1,t,2,1,0,1,0.666666667,0,0,0,0,t,6,no,11
28468963,175,151,3,64,2085,t,3,3,t,1,t,4,1,0,1,0.666666667,21,51,64,37,f,5,no,42
13061511,175,10,1,0,2437,t,1,1,t,1,f,2,1,1,1,1,0,0,0,0,f,5,no,32
36653013,176,0,15,269,1968,f,15,15,t,1,f,4,2,2,2,2,0,0,0,0,t,3,no,39
9832430,179,71,11,358,2564,t,12,12,t,1,f,4,1,2,3,2,23,53,83,52,f,8,yes,34
17897759,180,8,1,0,2317,f,1,1,t,1,t,2,1,0,1,0.666666667,0,0,0,0,t,4,no,10
23755595,180,1,1,0,2190,f,1,1,t,1,t,6,1,2,3,2,0,0,0,0,t,6,no,16
190469021,180,28,1,13,908,t,1,1,t,1,f,5,25,2,3,10,13,13,13,11,t,7,yes,37
129816402,190,0,1,88,1281,f,1,1,t,1,f,2,1,0,1,0.666666667,28,58,88,0,f,2,no,15
18414216,199,71,17,138,2308,t,17,17,t,1,t,6,1,2,2,1.666666667,0,24,53,20,t,6,yes,44
103732317,199,17,7,180,1459,f,9,9,t,1,f,16,45,6,16,22.33333333,21,51,81,12,f,8,yes,44
13573517,200,1,1,0,2423,f,1,1,t,1,t,3,1,0,1,0.666666667,0,0,0,0,f,4,no,0
28468963,200,124,3,53,2085,t,3,3,t,1,t,6,1,2,3,2,9,39,53,20,f,5,no,34
82953011,200,0,3,364,1586,f,3,3,t,1,f,3,1,1,1,1,29,59,89,0,f,8,yes,12
17066595,200,15,1,0,2336,t,1,1,t,1,t,2,1,1,1,1,0,0,0,4,t,5,no,17
11524575,200,5,1,204,2487,f,1,1,t,1,f,6,2,2,2,2,0,0,24,2,f,3,no,37
104691239,200,2,9,175,1452,f,9,9,t,1,f,7,2,2,5,3,25,55,85,2,t,2,no,34
144159401,200,0,1,365,1197,f,1,1,t,1,f,2,1,1,2,1.333333333,30,60,90,0,f,4,no,18
354781852,200,0,3,362,127,f,3,3,t,1,f,5,1,2,2,1.666666667,27,57,87,0,t,4,yes,10
36567295,210,0,1,0,1969,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,t,5,no,12
82953011,220,0,3,0,1586,f,3,3,t,1,f,3,1,1,2,1.333333333,0,0,0,0,t,8,yes,9
82953011,220,0,3,0,1586,f,3,3,t,1,f,3,1,1,2,1.333333333,0,0,0,0,t,8,yes,20
130136385,220,22,1,317,1279,t,1,1,t,1,f,10,25,3,5,11,4,22,52,18,t,9,yes,46
109373557,225,18,1,350,1411,t,0,0,t,1,t,4,1,2,2,1.666666667,19,48,75,16,t,8,yes,36
11526857,240,64,32,53,2487,f,39,39,t,1,f,10,3,4,6,4.333333333,25,53,53,20,t,9,yes,23
