host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
6296177,100,173,1,262,2745,t,1,t,t,2,1,0,1,0.666666667,3,5,20,57,f,6,no,51
16787587,100,5,1,0,2343,f,1,t,f,3,2,1,1,1.333333333,0,0,0,0,f,7,yes,21
25059734,100,14,1,0,2153,t,0,t,f,3,1,1,1,1,0,0,0,14,t,5,no,23
297373019,100,16,1,39,416,t,0,t,t,2,1,1,1,1,6,17,39,16,t,6,yes,36
8879275,100,0,1,263,2614,t,0,t,f,3,1,1,2,1.333333333,0,0,0,0,f,7,yes,18
13526789,110,56,2,156,2424,t,2,t,t,3,1,0,1,0.666666667,4,8,8,10,f,6,no,20
233071906,110,54,1,145,684,t,1,t,f,5,1,2,2,1.666666667,1,25,55,25,t,5,yes,37
151003064,118,37,3,133,1152,t,3,t,f,4,1,1,2,1.333333333,0,13,43,24,f,7,yes,43
4371822,119,464,1,341,2894,t,1,t,t,4,1,1,2,1.333333333,8,36,66,36,f,4,no,44
919148,119,15,1,56,3388,f,1,t,f,2,1,1,1,1,0,0,0,0,t,6,yes,27
19308647,120,80,4,22,2295,f,5,t,t,6,1,2,4,2.333333333,0,0,0,0,t,4,no,30
7883641,123,0,1,95,2660,t,2,t,t,4,1,1,1,1,0,0,5,0,f,9,yes,18
3132437,125,85,2,139,3024,t,2,t,t,5,1,2,2,1.666666667,0,19,49,6,f,4,no,40
19308647,125,138,4,0,2295,f,5,t,t,6,1,2,5,2.666666667,0,0,0,38,t,4,no,34
56662984,125,1,1,0,1749,f,1,t,f,2,1,0,1,0.666666667,0,0,0,0,f,9,yes,24
1385847,131,4,3,0,3292,f,3,t,t,3,1,2,2,1.666666667,0,0,0,0,f,4,no,11
2886419,132,56,2,127,3048,t,2,t,f,4,2,2,2,2,3,23,53,12,t,9,yes,36
44181984,135,90,1,308,1886,t,1,t,f,7,1,2,4,2.333333333,7,20,38,26,f,3,no,46
195666384,139,6,1,0,882,f,1,t,f,5,2,3,2,2.333333333,0,0,0,0,f,2,no,33
8919509,140,37,2,215,2612,t,3,t,t,4,1,1,2,1.333333333,13,15,40,5,f,4,no,17
103090,140,32,1,233,3875,t,2,t,f,5,15,2,3,6.666666667,6,6,6,7,f,9,yes,12
246851860,145,2,1,0,619,f,1,t,f,4,1,2,2,1.666666667,0,0,0,0,t,2,no,16
3310631,150,162,1,223,3007,t,3,t,t,4,1,0,1,0.666666667,10,13,42,29,f,4,no,47
52875994,150,0,2,0,1778,f,2,t,t,2,1,2,1,1.333333333,0,0,0,0,f,4,no,19
139673292,150,123,3,141,1221,f,5,t,f,4,1,1,1,1,19,46,71,13,t,6,yes,33
60666061,150,6,2,0,1720,f,2,t,f,4,2,2,2,2,0,0,0,2,t,9,yes,32
3974279,150,93,10,0,2940,t,11,t,t,5,1,2,2,1.666666667,0,0,0,52,f,9,yes,37
23787546,165,106,1,330,2189,t,1,t,t,4,1,2,2,1.666666667,12,39,65,19,f,5,no,42
20232605,165,0,4,0,2278,f,4,t,t,5,1,2,2,1.666666667,0,0,0,0,f,7,yes,20
6688319,175,23,1,3,2721,t,1,t,t,6,2,2,3,2.333333333,1,3,3,9,f,5,no,22
19253340,180,1,1,0,2296,f,1,t,f,6,25,3,4,10.66666667,0,0,0,0,f,5,no,14
20811476,185,90,1,75,2264,t,2,t,f,3,1,1,2,1.333333333,15,45,75,25,t,4,yes,34
142475841,190,5,1,6,1206,f,0,t,f,6,2,2,3,2.333333333,3,6,6,5,f,2,no,43
2471170,199,42,1,0,3092,f,2,t,t,6,2,3,2,2.333333333,0,0,0,0,f,5,no,44
151003064,216,0,3,133,1152,t,3,t,f,8,2,2,4,2.666666667,0,13,43,0,f,7,yes,37
2498685,225,35,2,22,3088,t,2,t,t,5,1,3,3,2.333333333,0,0,0,1,f,8,yes,38
13526789,240,13,2,289,2424,t,2,t,t,4,1,1,1,1,1,17,47,13,f,6,no,34
24529609,250,0,1,0,2169,f,1,t,t,4,2,2,2,2,0,0,0,0,f,5,no,14
27627024,250,1,1,0,2100,f,1,t,t,6,1,2,3,2,0,0,0,0,t,5,no,20
139673292,250,87,3,139,1221,f,5,t,f,6,1,2,2,1.666666667,19,44,69,11,t,6,yes,39
335586615,251,4,1,127,274,f,1,t,f,10,1,5,6,4,12,31,49,4,f,2,no,25
10219140,300,1,1,0,2545,f,1,t,t,6,15,2,2,6.333333333,0,0,0,0,f,6,no,11
1385847,320,0,3,0,3292,f,3,t,t,8,2,3,3,2.666666667,0,0,0,0,f,4,no,11
10192110,325,4,19,361,2547,f,22,t,t,8,2,3,3,2.666666667,26,56,86,4,t,7,yes,18
63320112,400,51,1,364,1701,f,1,t,f,4,1,2,2,1.666666667,29,59,89,1,f,8,yes,38
1358050,500,18,1,87,3299,t,1,t,t,9,25,4,7,12,0,0,0,16,f,6,no,53
149857006,500,0,1,0,1160,f,1,t,f,6,1,2,2,1.666666667,0,0,0,0,t,5,yes,15
8820538,55,124,1,24,2617,f,0,t,t,2,1,1,1,1,0,0,24,35,f,4,no,26
311612961,58,3,1,0,355,f,1,t,f,2,1,1,1,1,0,0,0,3,f,7,yes,22
139673292,670,76,3,141,1221,f,5,t,f,16,4,5,7,5.333333333,19,44,69,25,t,6,yes,44
2325333,69,386,2,1,3110,f,2,t,t,2,1,1,1,1,0,1,1,24,f,8,yes,27
2886419,74,457,2,113,3048,t,2,t,f,2,1,1,1,1,19,25,53,13,f,9,yes,43
8875994,74,15,17,298,2614,t,17,t,t,2,1,0,1,0.666666667,0,0,23,4,t,7,yes,41
29772871,76,93,2,23,2062,f,5,t,t,3,1,1,1,1,17,23,23,40,t,6,yes,33
26953344,77,81,1,278,2113,t,1,t,f,4,1,1,2,1.333333333,5,19,33,81,t,7,yes,28
8875994,79,13,17,328,2614,t,17,t,t,2,1,0,1,0.666666667,0,23,53,7,t,7,yes,40
34460513,79,99,6,13,1995,t,6,t,f,2,1,0,0,0.333333333,6,12,13,49,f,6,yes,30
34460513,79,36,6,2,1995,t,6,t,f,2,1,0,1,0.666666667,1,1,2,27,f,6,yes,39
229095817,80,88,12,48,709,f,439,t,f,2,1,1,1,1,0,18,48,76,f,3,no,28
1315739,85,116,3,147,3311,t,4,t,t,2,1,1,1,1,8,32,59,23,f,6,no,43
1315739,85,144,3,118,3311,t,4,t,t,2,1,1,1,1,4,24,38,38,f,6,no,43
1315739,85,121,3,103,3311,t,4,t,t,2,1,1,1,1,5,14,29,38,f,6,no,54
34460513,88,87,6,20,1995,t,6,t,f,2,1,1,1,1,10,12,20,63,t,6,yes,40
2498685,89,311,2,242,3088,t,2,t,t,4,1,0,2,1,2,32,62,21,f,8,yes,28
8875994,89,11,17,330,2614,t,17,t,t,2,1,0,1,0.666666667,0,25,55,4,t,7,yes,39
8875994,89,14,17,332,2614,t,17,t,t,4,1,1,1,1,0,27,57,3,t,7,yes,40
8875994,89,14,17,129,2614,t,17,t,t,4,1,1,1,1,0,0,0,3,t,7,yes,35
118565052,89,2,2,0,1353,f,2,t,f,2,1,1,1,1,0,0,0,0,t,6,yes,51
19799180,90,210,1,232,2286,f,1,t,f,2,1,1,1,1,10,27,54,44,t,3,no,24
7487833,90,37,1,44,2677,t,2,t,f,3,1,1,1,1,14,20,44,28,t,8,yes,23
61819613,93,158,1,356,1712,t,2,t,t,4,1,0,2,1,21,51,81,26,f,4,no,27
1468925,95,209,1,286,3267,t,1,t,f,2,1,1,1,1,0,0,11,10,f,4,no,40
78515545,95,105,1,207,1608,f,1,t,f,3,1,1,1,1,0,0,0,13,t,8,yes,27
2178725,95,244,1,60,3129,t,1,t,t,7,1,1,4,2,5,30,60,77,t,6,yes,38
56621190,95,50,1,19,1749,t,1,t,f,4,1,1,2,1.333333333,17,19,19,10,t,4,no,39
251230479,95,40,4,71,597,t,6,t,f,2,1,1,0,0.666666667,14,41,71,11,t,4,yes,37
1385847,97,3,3,0,3292,f,3,t,t,4,1,1,1,1,0,0,0,0,f,4,no,9
151003064,98,82,3,158,1152,t,3,t,f,4,1,0,2,1,11,38,68,34,t,7,yes,44
20232605,99,116,4,329,2278,f,4,t,t,2,1,0,1,0.666666667,0,24,54,3,f,7,yes,22
14037304,99,200,2,89,2410,t,2,t,t,2,1,1,1,1,0,0,2,30,t,4,no,50
14037304,99,229,2,22,2410,t,2,t,t,2,1,1,2,1.333333333,0,0,0,39,t,4,no,48
8875994,99,7,17,348,2614,t,17,t,t,2,1,0,1,0.666666667,13,43,73,1,t,7,yes,41
3264,99,247,1,70,4429,f,1,t,t,4,1,2,2,1.666666667,10,40,70,34,f,5,no,35
43550275,140,1,1,0,1893,f,2,t,f,4,2,3,3,2.666666667,0,0,0,0,f,7,yes,38
247135221,169,0,1,90,617,f,1,t,f,6,15,3,4,7.333333333,30,60,90,0,f,2,no,17
12780894,70,225,1,312,2445,t,2,t,t,3,1,1,1,1,8,27,50,57,t,7,yes,31
2001310,75,77,1,54,3155,f,2,t,t,4,1,2,2,1.666666667,0,24,54,14,f,7,no,37
142873374,89,53,1,0,1204,t,2,t,f,2,1,1,1,1,0,0,0,3,f,8,yes,33
111987545,89,18,31,0,1395,f,56,t,f,6,2,3,3,2.666666667,0,0,0,13,t,6,yes,28
233871483,100,12,1,168,680,t,2,t,f,5,1,2,4,2.333333333,19,49,79,12,f,4,yes,26
76667725,100,32,1,152,1617,t,3,t,f,6,1,2,3,2,24,54,84,32,f,4,yes,35
305120173,125,12,2,160,381,t,1,t,f,11,1,2,7,3.333333333,18,41,71,12,t,2,no,31
80165186,149,94,1,32,1599,t,1,t,f,8,1,3,6,3.333333333,16,17,17,46,f,8,yes,39
142246448,149,14,1,336,1207,t,2,t,f,6,1,2,3,2,18,32,62,14,f,7,yes,45
219259510,150,32,1,316,767,t,1,t,f,6,1,2,3,2,4,12,42,11,t,4,yes,39
278007766,150,6,1,0,480,t,1,t,f,5,1,2,3,2,0,0,0,6,t,2,no,38
188524453,159,47,1,176,919,t,1,t,t,8,1,2,2,1.666666667,27,57,87,35,f,4,yes,36
132103907,180,0,4,6,1266,t,3,t,f,4,2,3,3,2.666666667,0,6,6,0,f,8,yes,39
192770462,199,4,1,14,896,f,1,t,f,5,35,4,4,14.33333333,14,14,14,3,f,2,no,42
25368470,199,25,2,9,2145,t,3,t,t,5,1,2,4,2.333333333,9,9,9,25,f,6,no,45
4870449,219,87,9,355,2846,f,28,t,t,16,2,3,7,4,20,50,80,36,t,5,no,28
267016494,229,29,2,354,524,f,2,t,f,16,2,3,8,4.333333333,21,49,79,22,t,2,no,34
112791537,240,17,1,335,1390,t,1,t,f,14,2,4,4,3.333333333,15,35,64,17,f,2,no,34
111645753,295,10,2,353,1397,f,1,t,f,16,3,6,12,7,24,48,78,10,t,2,no,27
104395611,30,18,1,32,1454,t,2,t,t,2,1,2,2,1.666666667,7,17,32,18,f,5,no,28
11194664,375,0,1,365,2497,f,11,t,f,10,2,4,5,3.666666667,30,60,90,0,f,4,yes,16
313638700,39,0,1,365,347,f,0,t,f,3,1,2,1,1.333333333,30,60,90,0,t,1,no,13
111645753,395,21,2,353,1397,f,1,t,f,16,3,6,14,7.666666667,24,48,78,20,t,2,no,47
25368470,399,35,2,33,2145,t,3,t,t,10,2,3,6,3.666666667,13,32,32,31,f,6,no,47
274002759,40,1,1,310,495,f,1,t,f,2,1,1,2,1.333333333,9,9,35,1,f,4,yes,15
2150140,55,31,1,130,3132,t,0,t,f,4,1,1,1,1,9,27,40,31,t,6,yes,39
182733460,65,26,1,12,951,t,1,t,f,2,1,2,2,1.666666667,0,0,0,21,f,2,no,28
133272662,70,192,1,9,1258,t,1,t,f,4,1,0,1,0.666666667,0,0,9,49,t,6,yes,32
115826616,72,16,1,323,1371,f,2,t,f,4,1,1,2,1.333333333,0,18,48,5,t,9,yes,37
104415840,775,2,1,315,1454,t,2,t,t,16,25,6,10,13.66666667,0,11,41,2,f,5,no,42
305120173,80,10,2,160,381,t,1,t,f,4,1,1,3,1.666666667,10,40,70,10,t,2,no,22
128590403,165,9,1,175,1290,t,1,t,t,6,2,2,2,2,26,56,86,2,f,7,yes,11
85046814,225,8,1,22,1575,t,1,t,t,12,25,3,5,11,0,0,0,5,t,7,yes,36
253655726,70,15,1,65,586,f,1,t,f,3,1,1,2,1.333333333,28,53,65,15,t,4,yes,33
68564310,90,86,1,67,1664,t,1,t,f,4,1,0,2,1,13,38,67,72,t,5,yes,24
51398680,110,254,2,327,1794,t,1,t,f,2,1,1,1,1,2,29,59,65,f,8,yes,50
10704914,115,214,1,224,2520,t,1,t,f,3,1,1,1,1,0,0,0,29,f,4,no,46
138959936,118,1,1,0,1225,f,1,t,f,1,1,1,1,1,0,0,0,0,t,3,no,16
28555378,124,11,2,300,2083,t,2,t,t,6,1,2,2,1.666666667,0,0,25,11,f,9,yes,38
153442649,125,33,2,4,1134,t,3,t,f,2,1,0,1,0.666666667,4,4,4,31,f,4,yes,27
303384063,125,0,1,179,389,f,0,t,f,4,1,2,2,1.666666667,30,60,90,0,f,1,no,10
59556340,130,62,1,0,1727,t,1,t,f,6,1,2,2,1.666666667,0,0,0,31,f,6,yes,37
76585317,130,39,2,43,1618,t,2,t,f,6,1,3,3,2.333333333,10,33,43,39,f,6,yes,50
34212634,139,11,1,0,1998,f,1,t,f,4,2,2,4,2.666666667,0,0,0,0,f,4,no,18
4934553,140,140,1,136,2840,t,1,t,t,3,1,1,4,2,0,20,47,21,f,5,no,54
15343653,150,6,1,0,2378,f,1,t,f,6,2,3,5,3.333333333,0,0,0,0,f,3,no,15
1131041,170,1,1,63,3353,f,1,t,f,2,1,0,1,0.666666667,0,0,0,1,t,10,yes,27
51398680,175,7,2,0,1794,t,1,t,f,2,1,1,1,1,0,0,0,7,f,8,yes,40
6446991,200,11,1,0,2736,f,1,t,t,8,2,3,4,3,0,0,0,0,t,5,no,44
28278854,225,2,1,0,2088,f,1,t,f,4,25,2,2,9.666666667,0,0,0,0,f,6,yes,34
45328089,234,0,5,61,1871,t,6,t,t,8,3,3,5,3.666666667,0,24,54,0,f,5,no,36
28555378,250,30,2,0,2083,t,2,t,t,6,2,3,3,2.666666667,0,0,0,6,t,9,yes,53
203216043,250,1,1,365,848,f,1,t,f,2,1,0,1,0.666666667,30,60,90,0,f,2,no,11
12949014,275,30,3,313,2440,t,3,t,t,6,2,3,4,3,7,32,48,7,f,4,no,43
184698366,300,20,1,138,941,t,19,t,f,8,2,3,4,3,0,18,48,20,t,2,no,42
8609478,40,1,1,0,2627,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,15
105249666,450,0,1,89,1447,f,1,t,f,5,3,3,3,3,30,60,89,0,f,2,no,20
153442649,500,2,2,13,1134,t,3,t,f,8,35,4,5,14.66666667,13,13,13,1,f,4,yes,33
64919524,60,33,1,53,1689,t,0,t,f,2,1,1,1,1,0,0,0,33,f,7,no,20
45328089,79,90,5,95,1871,t,6,t,t,4,1,1,2,1.333333333,16,46,76,45,t,5,no,33
45328089,79,27,5,82,1871,t,6,t,t,2,1,1,1,1,22,52,82,27,t,5,no,26
325646114,82,6,1,67,309,f,0,t,f,2,1,1,2,1.333333333,14,40,67,6,t,4,yes,30
76585317,87,68,2,66,1618,t,2,t,f,4,1,1,2,1.333333333,12,37,66,61,t,6,yes,35
6687823,90,99,1,147,2721,t,2,t,t,2,1,0,1,0.666666667,18,48,71,54,t,4,no,26
73191930,99,71,1,2,1636,t,1,t,f,2,1,0,1,0.666666667,2,2,2,12,t,7,yes,31
16912042,1050,31,9,318,2340,f,8,t,f,26,2,4,14,6.666666667,9,26,44,15,f,8,yes,56
140515056,70,43,1,243,1216,t,1,t,f,2,15,1,1,5.666666667,4,34,64,29,t,3,no,31
112451910,120,2,1,0,1392,f,1,t,f,8,15,3,3,7,0,0,0,0,t,9,yes,32
42159747,120,7,1,269,1910,t,1,t,f,4,35,3,4,14,0,0,0,4,f,8,yes,46
119334907,175,0,1,0,1348,f,1,t,f,8,25,3,3,10.33333333,0,0,0,0,t,2,no,22
97302265,349,50,1,208,1505,f,2,t,t,6,25,4,4,11,0,0,0,26,t,5,no,41
216660722,399,48,1,165,783,t,1,t,f,10,25,4,4,11,16,46,76,20,f,3,no,50
36800447,70,33,1,0,1966,t,1,t,t,4,1,1,3,1.666666667,0,0,0,1,f,5,no,29
145581017,95,70,1,346,1189,t,1,t,f,4,1,1,1,1,16,41,71,22,t,4,no,39
5300578,360,0,1,209,2811,f,1,t,t,6,2,2,3,2.333333333,0,0,0,0,f,4,no,21
45043249,60,1,1,361,1875,f,7,t,f,8,2,3,3,2.666666667,26,56,86,1,t,8,yes,9
153767576,65,0,1,173,1131,f,1,t,f,4,1,2,2,1.666666667,24,54,84,0,t,4,yes,38
2279480,98,0,1,362,3115,f,14,t,t,16,25,5,8,12.66666667,27,57,87,0,t,6,yes,18
62831264,1495,0,1,349,1705,f,3,t,t,16,55,7,10,24,20,45,75,0,t,7,yes,42
183437610,105,71,1,261,948,t,2,t,f,4,1,1,2,1.333333333,0,1,31,43,t,5,yes,39
22454030,128,380,1,113,2223,t,1,t,f,2,1,0,1,0.666666667,1,1,31,57,f,3,no,24
13569226,160,89,2,314,2423,t,3,t,f,3,1,2,2,1.666666667,12,31,39,19,f,3,no,41
19834661,190,26,2,82,2285,t,30,t,f,7,15,3,4,7.333333333,16,43,43,9,t,4,no,25
36959134,2000,0,1,250,1964,f,3,t,f,10,45,5,5,18.33333333,11,41,71,0,f,8,yes,39
29173277,219,203,1,108,2073,t,4,t,t,8,3,3,4,3.333333333,20,43,72,46,t,5,no,52
19834661,275,23,2,2,2285,t,30,t,f,9,2,4,5,3.666666667,2,2,2,6,t,4,no,24
123448817,495,1,1,323,1323,f,1,t,f,6,3,3,3,3,0,18,48,0,f,6,yes,37
113421970,600,14,55,203,1386,f,57,t,f,8,2,4,4,3.333333333,4,24,51,14,t,7,yes,36
24731378,650,2,1,70,2163,f,1,t,t,8,25,3,3,10.33333333,30,60,70,0,f,7,no,25
660996,770,35,2,165,3450,t,2,t,f,12,35,4,5,14.66666667,16,46,76,9,f,4,no,41
9038890,1000,10,2,365,2606,f,3,t,t,2,1,1,1,1,30,60,90,0,f,4,no,18
160195551,100,30,1,0,1082,f,1,t,f,4,1,1,1,1,0,0,0,0,f,9,yes,34
6934650,100,6,7,156,2706,t,7,t,t,4,2,2,2,2,0,0,25,4,f,4,no,37
102607334,100,19,2,240,1468,f,3,t,t,4,1,2,3,2,1,31,61,3,t,5,yes,27
292740615,100,9,2,66,433,t,4,t,f,4,1,1,2,1.333333333,6,36,66,9,t,2,no,19
15576395,100,0,3,301,2373,t,3,t,t,4,1,2,2,1.666666667,0,0,27,0,f,5,no,17
15576395,100,0,3,302,2373,t,3,t,t,4,1,2,2,1.666666667,0,0,27,0,t,5,no,19
109925524,103,40,2,321,1407,f,2,t,f,4,1,1,2,1.333333333,0,17,47,1,t,5,no,41
42343172,107,9,1,232,1907,t,2,t,f,4,1,1,2,1.333333333,5,23,53,5,t,8,yes,43
1323522,108,0,1,0,3309,f,1,t,t,4,1,0,1,0.666666667,0,0,0,0,f,5,no,15
220642836,108,29,2,47,760,t,4,t,f,4,1,1,2,1.333333333,0,17,47,20,t,6,yes,38
121426484,109,70,1,0,1334,t,1,t,t,3,1,1,1,1,0,0,0,16,f,7,yes,31
57070101,110,47,1,262,1745,t,1,t,f,2,1,0,1,0.666666667,23,53,83,15,f,6,yes,28
306406045,110,4,1,0,375,f,1,t,f,4,1,1,2,1.333333333,0,0,0,4,t,3,yes,32
12062009,112,1,1,0,2469,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,no,12
52034621,115,0,1,0,1787,f,1,t,t,3,1,1,1,1,0,0,0,0,f,5,no,20
63810974,115,11,1,25,1698,f,1,t,t,6,2,3,4,3,0,0,0,1,t,5,no,46
9789510,115,2,1,0,2566,f,1,t,t,4,1,1,1,1,0,0,0,1,t,8,yes,36
47777959,119,4,1,0,1840,f,1,t,f,3,1,1,2,1.333333333,0,0,0,4,t,7,yes,29
86165771,120,11,1,0,1570,f,1,t,f,3,2,1,1,1.333333333,0,0,0,0,t,2,no,25
128007252,120,3,1,340,1294,f,1,t,f,4,1,1,2,1.333333333,6,36,66,3,f,3,yes,24
292740615,120,9,2,10,433,t,4,t,f,4,1,1,2,1.333333333,5,10,10,9,t,2,no,25
130954997,122,6,22,84,1274,f,21,t,f,3,1,1,1,1,1,1,1,1,f,4,no,28
68425727,122,5,2,0,1665,f,2,t,f,6,25,3,6,11.33333333,0,0,0,5,f,6,no,17
64852008,125,12,2,70,1689,f,3,t,t,5,1,2,3,2,16,40,70,12,t,7,yes,13
56526140,129,19,1,296,1750,t,1,t,f,2,1,1,1,1,3,3,22,10,f,5,yes,38
150849554,129,0,2,82,1153,f,1,t,f,6,25,2,2,9.666666667,0,0,0,0,t,8,yes,15
164279674,129,17,1,21,1052,t,0,t,f,6,1,2,3,2,3,17,21,17,t,5,yes,43
6293263,130,15,3,0,2745,f,3,t,f,7,2,3,3,2.666666667,0,0,0,0,f,10,yes,36
55066752,130,1,1,0,1760,f,1,t,f,4,1,1,3,1.666666667,0,0,0,0,t,9,yes,32
8581337,130,21,3,0,2628,t,4,t,f,7,2,2,4,2.666666667,0,0,0,0,f,8,yes,43
89733955,130,0,1,0,1552,f,1,t,f,2,1,1,1,1,0,0,0,0,f,6,yes,5
1457673,130,4,13,240,3270,f,14,t,t,4,2,2,2,2,0,0,0,0,t,7,no,37
11559977,135,6,2,0,2485,f,2,t,f,5,1,2,2,1.666666667,0,0,0,0,t,7,yes,36
9153838,135,11,3,365,2600,f,3,t,f,5,1,1,2,1.333333333,30,60,90,7,f,8,yes,18
9153838,135,22,3,337,2600,f,3,t,f,4,1,1,2,1.333333333,4,32,62,6,f,8,yes,18
9153838,135,2,3,361,2600,f,3,t,f,4,1,1,1,1,26,56,86,1,f,8,yes,16
13424200,139,0,1,0,2427,f,1,t,t,4,2,2,2,2,0,0,0,0,f,6,no,21
188703595,139,0,1,0,918,f,1,t,f,4,1,2,4,2.333333333,0,0,0,0,f,1,no,19
22830845,140,176,13,57,2213,f,20,t,f,3,1,0,1,0.666666667,5,30,57,46,t,6,yes,31
33683859,140,5,1,75,2005,f,2,t,t,5,2,2,2,2,27,32,32,4,f,7,no,41
12032885,150,87,1,346,2470,t,1,t,t,4,2,2,2,2,11,41,71,1,f,6,no,26
76933631,150,4,2,330,1616,f,2,t,t,7,2,2,3,2.333333333,0,25,55,0,f,6,no,22
27320279,150,8,3,330,2106,t,3,t,t,4,25,2,2,9.666666667,0,25,55,3,f,4,no,36
4656446,150,1,22,23,2863,t,188,t,f,4,1,1,2,1.333333333,11,23,23,1,f,8,yes,36
115218441,155,57,1,80,1375,f,3,t,t,4,1,1,2,1.333333333,25,51,80,26,t,8,yes,34
22830845,160,116,13,58,2213,f,20,t,f,4,1,1,2,1.333333333,0,29,58,20,t,6,yes,30
22830845,160,11,13,88,2213,f,20,t,f,4,1,1,1,1,29,59,88,11,f,6,yes,31
26825031,165,7,1,0,2115,t,2,t,f,6,2,3,3,2.666666667,0,0,0,3,f,6,yes,22
35236647,165,5,1,164,1985,f,0,t,f,4,15,2,2,6.333333333,18,45,75,5,f,9,yes,42
351835964,165,2,2,296,140,f,2,t,f,5,1,1,3,1.666666667,10,15,23,2,t,3,no,34
70706882,169,57,1,54,1651,t,1,t,t,4,1,1,3,1.666666667,0,25,54,11,f,9,yes,42
22830845,174,30,13,70,2213,f,20,t,f,8,2,3,4,3,16,41,70,26,t,6,yes,32
22830845,175,147,13,72,2213,f,20,t,f,4,1,1,1,1,14,42,72,14,t,6,yes,30
314480244,175,0,1,89,344,f,0,t,f,7,1,1,3,1.666666667,30,60,89,0,t,2,no,25
22830845,180,14,13,266,2213,f,20,t,f,5,1,2,2,1.666666667,27,57,87,14,t,6,yes,33
238437938,185,0,1,208,659,t,1,t,f,6,2,2,4,2.666666667,0,0,0,0,f,5,yes,20
96605211,190,12,1,171,1509,f,2,t,f,4,1,1,1,1,22,52,82,12,f,2,no,39
78836518,195,100,7,245,1606,t,7,t,f,8,2,2,8,4,15,35,65,20,f,9,yes,58
3396026,199,70,2,160,2998,t,3,t,f,6,25,2,3,10,11,41,71,26,f,4,no,48
258099074,199,39,1,26,567,f,1,t,f,8,25,4,6,11.66666667,3,18,26,33,f,2,no,35
48866849,200,67,1,291,1827,t,1,t,f,4,2,2,3,2.333333333,4,8,33,11,f,8,yes,33
98322353,200,20,2,237,1498,f,2,t,f,6,25,3,4,10.66666667,0,0,0,7,t,7,yes,38
32344776,225,193,1,14,2022,t,3,t,t,10,2,3,5,3.333333333,0,5,14,39,t,4,no,52
198053491,225,4,1,0,871,f,1,t,f,5,15,1,1,5.666666667,0,0,0,0,f,2,no,27
41807938,250,0,1,0,1913,f,1,t,t,4,1,1,1,1,0,0,0,0,f,9,yes,10
3848359,260,0,1,89,2953,f,0,t,f,7,3,3,4,3.333333333,0,0,22,0,f,4,no,23
98322353,270,1,2,244,1498,f,2,t,f,8,3,4,5,4,0,0,0,1,f,7,yes,36
22830845,275,38,13,0,2213,f,20,t,f,10,2,3,6,3.666666667,0,0,0,14,t,6,yes,30
262117684,275,23,1,66,547,t,1,t,f,7,2,4,4,3.333333333,5,5,5,23,t,2,no,40
55208849,281,60,2,104,1760,f,2,t,f,12,15,3,7,8.333333333,20,45,75,37,t,5,yes,35
116471959,299,83,4,76,1366,t,3,t,t,10,2,4,6,4,18,18,18,20,f,9,yes,38
83528060,299,2,1,15,1583,f,1,t,f,6,2,3,3,2.666666667,15,15,15,2,f,7,yes,33
56877804,3700,1,2,171,1747,f,7,t,f,4,1,1,1,1,22,52,82,1,f,6,yes,20
78836518,312,76,7,327,1606,t,7,t,f,10,2,3,5,3.333333333,0,22,52,12,f,9,yes,58
328415267,35,0,1,0,300,f,0,t,f,6,2,2,1,1.666666667,0,0,0,0,f,1,no,15
803861,350,0,2,35,3412,f,2,t,t,7,25,3,2,10,12,24,24,0,t,9,yes,50
22830845,350,16,13,13,2213,f,20,t,f,10,2,3,5,3.333333333,10,13,13,16,t,6,yes,30
75436219,400,1,1,0,1624,f,1,t,t,4,1,2,2,1.666666667,0,0,0,1,t,7,yes,22
19528316,50,0,1,0,2291,f,1,t,f,4,2,2,1,1.666666667,0,0,0,0,f,8,yes,3
195631788,50,1,1,0,882,f,1,t,f,4,1,1,1,1,0,0,0,0,f,2,no,23
1002692,525,24,1,27,3370,f,1,t,t,10,3,5,7,5,0,0,0,0,t,4,no,47
8610968,55,72,2,309,2627,t,3,t,t,2,1,1,1,1,11,26,34,58,f,5,no,13
253587097,55,4,1,0,586,f,1,t,f,3,1,1,2,1.333333333,0,0,0,0,t,2,no,15
104642900,550,0,1,0,1452,f,1,t,f,6,35,3,3,13.66666667,0,0,0,0,f,2,no,19
136819955,550,0,1,89,1237,f,0,t,f,6,2,3,6,3.666666667,30,60,89,0,t,2,no,14
25593083,64,3,1,209,2139,t,3,t,f,4,25,2,0,9,0,0,0,1,t,3,no,31
27557320,69,0,1,0,2102,f,1,t,t,1,1,1,1,1,0,0,0,0,f,4,no,7
46122134,7770,33,1,87,1861,f,2,t,f,2,1,1,1,1,27,57,87,1,f,6,yes,41
51742257,70,73,1,0,1790,f,12,t,f,2,1,1,1,1,0,0,0,2,t,9,yes,34
8610968,70,88,2,109,2627,t,3,t,t,3,1,2,2,1.666666667,19,43,73,36,f,5,no,37
37198861,70,12,1,0,1961,f,1,t,t,10,3,5,5,4.333333333,0,0,0,0,f,8,yes,34
